#{"t_start": 1682698749.8638628, "env_id": "AcceleratedCart-v1"}
r,l,t
-18.651993,20,31.753618
-1.399813,20,31.937526
-4.277146,20,31.955161
-7.33212,20,32.093986
-55.790156,20,32.270732
-6.662273,20,32.292784
-23.48826,20,33.084261
-15.259436,20,33.103189
-48.428773,20,33.274939
-7.434535,20,33.448785
-147.056752,20,33.476546
-31.932352,20,33.661404
-29.498883,20,34.388871
-1.291006,20,34.415141
-18.510461,20,34.603325
-73.386444,20,34.633857
-13.03781,20,34.802692
-21.738776,20,34.965491
-2.317062,20,35.500249
-4.971054,20,35.716212
-3.383274,20,35.918792
-68.365121,20,35.948881
-119.751061,20,36.099636
-12.003933,20,36.11724
-147.903629,20,36.275665
-9.421637,20,36.896304
-54.264361,20,36.914622
-2.794791,20,37.108179
-24.207004,20,37.273689
-12.506282,20,37.300504
-27.397119,20,37.472207
-7.265021,20,37.986095
-81.051574,20,38.133499
-35.769184,20,38.350248
-41.300266,20,38.372465
-1.583351,20,38.534668
-32.992089,20,38.710443
-16.255487,20,39.23069
-5.299941,20,39.40852
-31.584067,20,39.434943
-2.780072,20,39.608354
-9.324108,20,39.773027
-63.472833,20,39.798285
-23.218027,20,40.435514
-55.824604,20,40.602442
-97.976468,20,40.629377
-25.670086,20,40.7905
-18.160155,20,40.812165
-2.339506,20,40.971835
-29.099219,20,41.180576
-26.833961,20,41.707638
-33.993326,20,41.849338
-49.907466,20,42.019732
-75.466866,20,42.047668
-12.783725,20,42.193833
-51.41526,20,42.21498
-22.290904,20,42.843322
-13.997968,20,42.996632
-29.578493,20,43.019203
-91.85828,20,43.190783
-37.65602,20,43.375252
-15.393238,20,43.403718
-41.097298,20,44.059362
-14.351598,20,44.080322
-10.599964,20,44.26045
-14.819659,20,44.427534
-2.195496,20,44.448514
-41.028202,20,44.6064
-12.964255,20,45.252043
-1.5807,20,45.271697
-3.556613,20,45.460716
-37.44943,20,45.48703
-55.980555,20,45.670949
-34.130088,20,45.82655
-53.795758,20,45.855065
-80.651009,20,46.517108
-11.948797,20,46.696778
-81.189,20,46.717643
-3.354283,20,46.864867
-72.955229,20,46.884298
-23.010979,20,47.075448
-101.962872,20,47.76181
-1.817796,20,47.792663
-37.738145,20,47.980261
-1.054608,20,48.126838
-78.362401,20,48.147014
-62.140733,20,48.320857
-3.53826,20,48.809064
-49.47906,20,48.978997
-72.505861,20,49.147113
-24.042553,20,49.167105
-25.619318,20,49.336136
-46.537403,20,49.487532
-5.98322,20,50.002054
-4.029936,20,50.182761
-76.636998,20,50.206179
-2.734657,20,50.375984
-29.271359,20,50.539217
-42.000081,20,50.559821
-27.784844,20,50.718077
-2.838386,20,51.348383
-9.608594,20,51.367005
-13.657276,20,51.589934
-33.329459,20,51.638724
-4.013067,20,51.840357
-25.397429,20,51.991377
-56.186201,20,52.492331
-23.672936,20,52.63993
-11.80854,20,52.821529
-54.008276,20,52.841024
-19.218413,20,53.025771
-54.857862,20,53.049517
-13.682409,20,53.693865
-3.881409,20,53.853697
-46.590158,20,53.872246
-50.64164,20,54.038052
-36.47616,20,54.208332
-29.082655,20,54.2321
-4.72814,20,54.883377
-33.143403,20,54.9033
-54.132209,20,55.058942
-8.732146,20,55.291811
-41.406631,20,55.316929
-1.680944,20,55.487176
-10.259768,20,55.661243
-6.628002,20,56.159298
-6.305931,20,56.302574
-25.782423,20,56.325172
-11.359728,20,56.493495
-18.183668,20,56.679175
-39.347092,20,56.697714
-21.222632,20,57.329032
-25.065983,20,57.477107
-12.292446,20,57.498614
-2.438018,20,57.696326
-7.10581,20,57.717137
-17.11804,20,57.90265
-8.206517,20,58.543062
-5.786858,20,58.562451
-19.26672,20,58.814198
-17.693183,20,58.979205
-11.020753,20,59.000739
-3.393719,20,59.160065
-8.864121,20,59.661492
-6.422902,20,59.841098
-3.363466,20,60.028945
-2.953063,20,60.0479
-6.819945,20,60.221129
-2.22999,20,60.365477
-8.327262,20,60.392084
-5.701992,20,61.055902
-3.843113,20,61.082924
-2.952692,20,61.247134
-4.00364,20,61.413061
-3.418499,20,61.439399
-3.477824,20,61.636208
-8.763993,20,62.310828
-4.046735,20,62.335997
-9.219521,20,62.530566
-2.950165,20,62.552562
-3.799308,20,62.74903
-3.464239,20,62.907243
-6.760357,20,63.424592
-1.773437,20,63.60913
-6.937845,20,63.801677
-5.125556,20,63.826961
-9.143679,20,64.026408
-4.470452,20,64.046286
-8.080172,20,64.718225
-3.048184,20,64.870518
-5.298591,20,64.888783
-4.408707,20,65.061756
-3.269974,20,65.248394
-1.668416,20,65.269551
-4.977466,20,65.447006
-2.042886,20,65.958154
-3.317294,20,66.097368
-6.742647,20,66.242473
-1.94962,20,66.259614
-3.953531,20,66.440538
-2.505317,20,66.606162
-12.252972,20,67.101549
-13.790081,20,67.253565
-1.648721,20,67.272433
-17.919417,20,67.496679
-6.340909,20,67.634912
-5.118534,20,67.654396
-7.999662,20,68.279998
-11.465002,20,68.427106
-11.203776,20,68.452359
-3.115356,20,68.650614
-3.039453,20,68.676953
-13.673511,20,68.861226
-4.655012,20,69.515258
-6.786094,20,69.532408
-1.587444,20,69.690805
-4.510865,20,69.837051
-4.877926,20,69.856485
-6.901241,20,70.016337
-2.215234,20,70.039414
-3.002926,20,70.645157
-2.067844,20,70.800299
-1.658813,20,70.817575
-7.994365,20,70.970908
-1.876545,20,71.118771
-6.922122,20,71.146424
-2.115036,20,71.804282
-2.735892,20,71.82369
-5.953451,20,72.043828
-2.234678,20,72.225
-1.850834,20,72.245415
-6.632692,20,72.421128
-4.308076,20,73.058335
-1.781892,20,73.08604
-7.607265,20,73.261707
-12.220625,20,73.289831
-2.196505,20,73.490458
-2.488047,20,73.676571
-9.375756,20,74.191638
-3.350694,20,74.331303
-2.19868,20,74.510102
-1.313028,20,74.537936
-5.444405,20,74.70767
-4.474334,20,74.731309
-3.993954,20,74.869917
-2.62078,20,75.537145
-2.444826,20,75.55969
-2.824456,20,75.805299
-10.598344,20,75.993557
-2.658399,20,76.013644
-1.899875,20,76.186753
-2.485843,20,76.671088
-3.384099,20,76.833473
-2.138778,20,77.003269
-2.305536,20,77.021446
-5.54143,20,77.167129
-2.091548,20,77.333508
-3.935152,20,77.826826
-2.869664,20,77.976166
-6.295715,20,78.00057
-2.224288,20,78.164309
-2.609133,20,78.347593
-1.7077,20,78.375358
-14.120336,20,79.018702
-3.441131,20,79.176354
-3.018304,20,79.19473
-7.628284,20,79.444537
-1.911858,20,79.472678
-6.123561,20,79.654033
-8.096312,20,79.821888
-10.717964,20,80.335811
-1.499263,20,80.47533
-1.377535,20,80.630461
-2.053378,20,80.649337
-4.782801,20,80.81387
-9.230974,20,80.841089
-3.455902,20,81.48854
-1.22983,20,81.629597
-2.509301,20,81.651927
-4.968821,20,81.844092
-6.766456,20,82.045427
-8.282064,20,82.07248
-2.26489,20,82.706772
-1.945995,20,82.728835
-9.27432,20,82.900413
-8.309718,20,83.06691
-1.778454,20,83.093428
-1.526172,20,83.287208
-7.071113,20,84.002479
-4.244575,20,84.021839
-7.219465,20,84.206572
-2.887429,20,84.228544
-6.572312,20,84.371713
-2.618015,20,84.53598
-3.378075,20,84.554725
-4.607612,20,85.208186
-2.184241,20,85.357825
-14.695347,20,85.376293
-2.052876,20,85.554827
-7.018705,20,85.579252
-3.489338,20,85.73363
-5.649224,20,86.366102
-4.429672,20,86.387515
-8.140787,20,86.566683
-7.887739,20,86.764946
-8.018188,20,86.795268
-1.676158,20,86.972567
-12.26088,20,87.480796
-2.988009,20,87.663513
-1.598448,20,87.907843
-7.601833,20,87.931078
-2.910227,20,88.117073
-11.128688,20,88.314771
-5.446745,20,88.877609
-1.670613,20,89.030714
-1.474801,20,89.051986
-2.886872,20,89.250627
-2.771392,20,89.458945
-12.137697,20,89.49021
-10.250587,20,89.683305
-1.399617,20,90.409325
-3.274307,20,90.432796
-2.997061,20,90.630933
-11.448191,20,90.654377
-4.327554,20,90.829704
-2.591384,20,91.011807
-1.980604,20,91.535943
-1.575741,20,91.698788
-2.162934,20,91.887445
