#{"t_start": 1682698749.8717732, "env_id": "AcceleratedCart-v1"}
r,l,t
-6.343511,20,80.806481
-1.610852,20,80.833677
-2.082083,20,81.480966
-2.6466,20,81.622024
-1.948919,20,81.644556
-2.137229,20,81.836756
-2.627832,20,82.038075
-1.181608,20,82.065081
-15.372054,20,82.699251
-1.558258,20,82.721289
-4.564033,20,82.893086
-14.935235,20,83.059338
-4.133736,20,83.08609
-2.900109,20,83.279775
-2.287376,20,83.995005
-3.234904,20,84.014329
-9.132023,20,84.199132
-3.218214,20,84.221142
-2.304307,20,84.364162
-1.862535,20,84.528476
-2.58827,20,84.547203
-6.499379,20,85.200652
-5.066519,20,85.350321
-1.35368,20,85.369095
-1.777507,20,85.54739
-1.576931,20,85.57182
-3.116111,20,85.726227
-2.655806,20,86.358754
-3.104895,20,86.379996
-2.731935,20,86.559139
-1.465046,20,86.757908
-2.319,20,86.787974
-2.800173,20,86.965098
-1.822055,20,87.473283
-7.188849,20,87.656197
-2.904568,20,87.900395
-3.30508,20,87.923683
-4.166924,20,88.109497
-2.513204,20,88.307508
-6.813482,20,88.870103
-11.723653,20,89.023509
-3.138051,20,89.044483
-2.376929,20,89.243137
-3.101087,20,89.451704
-1.593135,20,89.482948
-9.087622,20,89.675798
-6.287205,20,90.402185
-2.700778,20,90.425439
-7.784203,20,90.623634
-8.207233,20,90.646903
-2.061642,20,90.82236
-4.347677,20,91.004502
-1.772373,20,91.528421
-11.489129,20,91.691423
-8.773343,20,91.880073
-3.664472,20,91.908596
-5.48201,20,92.070998
-10.502071,20,92.092517
-5.362706,20,92.760935
-7.853156,20,92.916044
-6.682293,20,92.934574
-11.273899,20,93.087811
-5.571095,20,93.253769
-6.111316,20,93.27285
-1.713515,20,93.899668
-5.802035,20,93.916429
-4.515613,20,94.17403
-1.867231,20,94.364191
-2.624217,20,94.387022
-7.888105,20,94.528411
-4.21604,20,94.72052
-4.216529,20,95.223711
-10.829116,20,95.381548
-11.80433,20,95.403974
-4.118011,20,95.568995
-7.269994,20,95.742737
-5.727581,20,95.770796
-1.710057,20,96.426679
-2.788024,20,96.592526
-1.415642,20,96.618877
-2.579272,20,96.807316
-6.548578,20,96.826127
-1.418229,20,96.973505
-1.655552,20,97.619461
-1.542082,20,97.641552
-6.40047,20,97.82252
-8.441564,20,97.973943
-10.881032,20,97.992418
-12.328027,20,98.170075
-3.091584,20,98.693811
-2.808986,20,98.902824
-1.286376,20,99.098093
-1.583108,20,99.11736
-1.369927,20,99.306293
-12.195075,20,99.501469
-3.455429,20,99.530709
-2.607597,20,100.760983
-0.977882,20,100.78314
-1.879612,20,100.967645
-1.659522,20,101.121376
-2.789043,20,101.141196
-1.155561,20,101.361722
-4.922443,20,102.014098
-9.995758,20,102.039444
-3.19448,20,102.218692
-1.635275,20,102.24152
-3.175747,20,102.410804
-2.861537,20,102.590968
-2.414647,20,103.110433
-13.932865,20,103.285161
-1.935205,20,103.4623
-5.843129,20,103.497873
-1.389019,20,103.67404
-2.561279,20,103.701207
-11.057242,20,104.350498
-1.476146,20,104.505664
-1.407572,20,104.526243
-6.022974,20,104.708241
-1.200978,20,104.897765
-3.327152,20,104.917546
-1.842566,20,105.076335
-6.674403,20,105.583812
-9.483597,20,105.743311
-2.772296,20,105.919976
-12.026476,20,105.938126
-13.825303,20,106.0873
-6.353044,20,106.266948
-6.762359,20,106.761807
-1.152463,20,106.979715
-5.493183,20,107.008924
-9.528533,20,107.167198
-1.693575,20,107.333153
-0.952823,20,107.361259
-2.049004,20,108.032983
-5.391274,20,108.167465
-1.421149,20,108.19907
-2.743438,20,108.771688
-1.797179,20,108.800645
-4.826541,20,109.438044
-4.395854,20,110.115954
-9.083036,20,110.134054
-1.68541,20,110.302483
-0.63968,20,110.516047
-2.959315,20,110.535913
-11.602459,20,110.689314
-10.407052,20,110.708971
-12.259272,20,111.370723
-12.646961,20,111.636666
-1.015828,20,111.666388
-1.040281,20,111.825654
-1.216811,20,111.995399
-1.401851,20,112.017406
-1.077582,20,112.647724
-0.953478,20,112.673782
-2.519482,20,112.878683
-1.499221,20,113.056056
-3.418315,20,113.082466
-4.383223,20,113.253679
-12.782642,20,113.917656
-0.822027,20,113.934872
-0.673302,20,114.108175
-2.556429,20,114.127035
-0.814506,20,114.301926
-14.017822,20,114.496586
-1.900471,20,115.047332
-5.534618,20,115.189754
-12.708452,20,115.360224
-1.097167,20,115.383425
-2.491314,20,115.5878
-0.973827,20,115.618192
-3.471408,20,115.788624
-1.155716,20,116.492779
-13.803211,20,116.513348
-9.113514,20,116.672965
-0.895433,20,116.868962
-2.617726,20,116.899816
-3.714233,20,117.115103
-1.212189,20,117.629826
-0.657136,20,117.811723
-1.9866,20,117.984197
-1.358195,20,118.002391
-1.739536,20,118.175044
-11.008398,20,118.356441
-0.595215,20,118.864904
-0.799989,20,119.037554
-4.865765,20,119.057757
-4.674834,20,119.28239
-5.462455,20,119.466639
-1.04179,20,119.48734
-3.776056,20,120.11492
-0.66769,20,120.280761
-0.491543,20,120.307086
-12.908492,20,120.478595
-1.099218,20,120.503672
-12.138091,20,120.682313
-2.743865,20,120.867249
-1.512015,20,121.373292
-9.886862,20,121.535654
-8.151119,20,121.684919
-0.983117,20,121.703393
-0.606923,20,121.899518
-5.227527,20,121.919397
-0.754573,20,122.539309
-0.518396,20,122.698145
-0.561004,20,122.719515
-0.580827,20,122.967942
-2.914498,20,123.13794
-2.623491,20,123.161153
-1.073991,20,123.867523
-9.557294,20,123.885075
-1.666724,20,124.042361
-3.567018,20,124.232804
-1.328104,20,124.263577
-1.255354,20,124.465352
-1.746041,20,125.113656
-1.399341,20,125.145273
-7.239028,20,125.3341
-3.969625,20,125.354317
-5.268561,20,125.51529
-2.339218,20,125.698365
-1.252989,20,125.727023
-1.495905,20,126.381264
-1.505578,20,126.551943
-5.488878,20,126.580789
-7.333648,20,126.756207
-9.810398,20,126.777398
-0.848798,20,126.975255
-8.561792,20,127.641898
-1.66634,20,127.660286
-0.592985,20,127.837036
-9.815847,20,128.039931
-1.415751,20,128.069957
-2.268327,20,128.273026
-5.453879,20,128.779727
-3.225534,20,128.970607
-2.158986,20,129.130877
-9.477519,20,129.158342
-0.766874,20,129.300766
-3.19875,20,129.487329
-1.308562,20,130.002575
-1.149797,20,130.181238
-7.765705,20,130.234169
-0.868801,20,130.442662
-0.714343,20,130.603004
-7.393939,20,130.634658
-4.080063,20,130.84068
-0.75086,20,131.58649
-3.659609,20,131.615107
-11.04474,20,131.844829
-3.563249,20,131.874951
-4.145822,20,132.055996
-0.440082,20,132.258952
-1.01961,20,132.8081
-5.101546,20,132.971462
-0.549952,20,133.194302
-3.077394,20,133.223123
-4.640603,20,133.436029
-1.211211,20,133.470134
-5.847856,20,134.246165
-0.431026,20,134.419936
-0.717336,20,134.444136
-2.470128,20,134.617795
-0.472396,20,134.776304
-0.520365,20,134.798374
-0.590163,20,135.479541
-5.067582,20,135.496587
-0.5598,20,135.668873
-1.004519,20,135.825375
-2.260306,20,135.844512
-10.757966,20,136.020179
-0.388256,20,136.182487
-4.288451,20,136.673974
-3.144639,20,136.825475
-6.836215,20,136.84386
-8.668822,20,137.013635
-2.315119,20,137.189806
-6.209065,20,137.207917
-7.259738,20,137.865891
-3.542086,20,138.014067
-0.432566,20,138.039007
-3.922114,20,138.256526
-5.534075,20,138.276217
-0.844067,20,138.425529
-1.428344,20,139.014054
-5.356515,20,139.04083
-1.274397,20,139.249115
-1.971599,20,139.438998
-8.676066,20,139.466581
-8.494438,20,139.63039
-7.209888,20,140.133721
-0.593445,20,140.294303
-5.484725,20,140.471777
-0.729654,20,140.491909
-5.023249,20,140.640397
-0.458297,20,140.826855
-0.543409,20,140.868158
-1.13029,20,141.60639
-1.68655,20,141.635289
-9.774402,20,141.802274
-8.929438,20,141.943585
-3.464723,20,141.96305
-3.176222,20,142.132496
-0.369935,20,142.745796
-3.457349,20,142.77224
-3.153395,20,142.945357
-0.472394,20,142.96785
-7.872193,20,143.145373
-3.086496,20,143.328161
-0.480994,20,143.834791
-1.016995,20,144.006671
-1.13036,20,144.186654
-1.529524,20,144.212266
-3.475401,20,144.396721
-1.034337,20,144.421958
-7.319743,20,145.09208
-7.805085,20,145.229601
-0.56328,20,145.254074
-0.894021,20,145.398725
-4.29359,20,145.571027
-3.119996,20,145.588433
-1.667651,20,145.731696
-9.08567,20,146.229503
-6.483186,20,146.384086
-0.520399,20,146.539356
-2.3162,20,146.562215
-3.475544,20,146.751328
-10.000688,20,146.933
-5.70927,20,147.471431
-0.754705,20,147.655076
-4.743509,20,147.683501
-0.338497,20,147.84651
-1.259508,20,148.044386
-2.516455,20,148.071486
-5.64321,20,148.713171
-0.376581,20,148.8647
-1.279414,20,148.890193
-5.917173,20,149.096169
-0.34435,20,149.124343
-1.436314,20,149.296811
-1.60906,20,149.954848
-0.869993,20,149.972764
-2.168667,20,150.150034
-0.65478,20,150.309734
-1.068953,20,150.328312
-2.709778,20,150.473506
-2.985989,20,150.492613
-9.110234,20,151.167663
-0.804385,20,151.372561
-5.411579,20,151.392388
-0.399298,20,151.546328
-1.221054,20,151.713467
-1.057523,20,151.733621
-1.02303,20,152.383221
-1.211894,20,152.400525
-10.502249,20,152.551992
-0.999033,20,152.701858
-3.443524,20,152.720989
-6.946382,20,152.868861
-0.36863,20,153.495849
-1.379884,20,153.519954
-5.851306,20,153.692348
-0.914983,20,153.711759
-0.355379,20,153.867179
-8.788872,20,154.024215
-1.553191,20,154.534097
-0.571831,20,154.736055
-0.968827,20,154.905268
-1.136532,20,154.930798
-0.80739,20,155.104329
-0.656817,20,155.126508
-9.651538,20,155.286119
-0.547531,20,155.919076
-4.292765,20,155.943003
-8.501404,20,156.096427
-4.605013,20,156.249713
-0.406499,20,156.27654
-3.122461,20,156.47871
-6.85878,20,157.010959
-0.872968,20,157.183148
-0.835989,20,157.395054
-5.245079,20,157.424804
-4.131295,20,157.613303
-7.894854,20,157.779983
-1.924796,20,158.293085
-0.373183,20,158.439133
-0.994137,20,158.457843
-1.949144,20,158.703416
-0.548205,20,158.906622
-4.281453,20,158.927337
-0.395235,20,159.621591
-1.106945,20,159.787454
-1.073374,20,159.815791
-4.159972,20,159.997457
-1.941597,20,160.016793
-3.432911,20,160.170917
-1.627616,20,160.330034
-4.999563,20,160.833932
-1.833751,20,161.000741
-0.943933,20,161.195992
-0.372803,20,161.218302
-7.776007,20,161.373066
-2.255597,20,161.391046
-1.749019,20,162.004544
-1.508615,20,162.208619
-0.86389,20,162.230333
-5.918108,20,162.396416
-1.50046,20,162.575176
-1.620125,20,162.592703
-1.706616,20,163.280767
-2.998668,20,163.298723
-5.857664,20,163.480328
-0.607816,20,163.661441
-0.706413,20,163.690397
-6.472778,20,163.836275
-7.232719,20,164.431451
-0.392442,20,164.455589
-0.94242,20,164.628828
-0.519599,20,164.653702
-0.823018,20,164.828807
-1.059443,20,165.014803
-0.528257,20,165.040625
-8.946714,20,165.673692
-0.386434,20,165.87481
-5.595839,20,165.905019
-0.875015,20,166.161958
-6.402968,20,166.185087
-0.380957,20,166.346884
-2.732766,20,166.992156
-6.397115,20,167.012578
-1.911058,20,167.236106
-0.396307,20,167.430571
-2.968469,20,167.459508
-3.822087,20,167.671673
-6.024123,20,168.194358
-0.368409,20,168.325842
-0.32147,20,168.494193
-4.10825,20,168.520856
-2.725824,20,168.693452
-7.799127,20,168.861302
-3.770388,20,169.358527
-0.2486,20,169.545284
-2.322164,20,169.568093
-2.450408,20,169.73839
-7.789564,20,169.884437
-0.599797,20,169.910496
-9.14439,20,170.057866
-2.840869,20,170.706408
-5.273789,20,170.733261
-0.774865,20,170.955034
-0.751692,20,170.980615
-8.610589,20,171.134794
-4.225531,20,171.299017
-7.650813,20,171.835604
-5.83147,20,171.980549
-6.574994,20,172.153808
-4.785915,20,172.175845
-2.039075,20,172.313774
-4.090966,20,172.332699
-1.062365,20,172.96736
-0.414357,20,173.117674
-2.716919,20,173.135002
-6.388543,20,173.323369
-1.442765,20,173.505409
-9.816608,20,173.530878
-0.481636,20,174.212796
-8.184733,20,174.230179
-0.37267,20,174.379818
-2.497384,20,174.550583
-2.607403,20,174.57689
-2.006037,20,174.734822
-4.440906,20,174.902448
-2.806208,20,175.413577
-4.355845,20,175.652987
-2.635,20,175.685382
-9.628828,20,175.865189
-7.72845,20,176.036727
-0.3665,20,176.05843
-0.472854,20,176.673277
-4.432712,20,176.812548
-3.06338,20,176.836664
-3.142232,20,177.005543
-5.944534,20,177.031231
-3.821001,20,177.184377
-6.919105,20,177.809325
-0.687006,20,177.836125
-0.280639,20,178.028537
-7.517541,20,178.204519
-2.308527,20,178.225236
-0.548985,20,178.415425
-1.363515,20,178.926258
-4.279631,20,179.134222
-1.024929,20,179.325234
-2.310147,20,179.34261
-1.564149,20,179.506719
-2.444247,20,179.659168
-1.223083,20,179.68489
-2.328782,20,180.325777
-0.364402,20,180.346092
-0.394269,20,180.504145
-1.242372,20,180.655448
-4.54719,20,180.678671
-2.014302,20,180.840363
-2.427754,20,181.499881
-8.813054,20,181.526553
-0.353037,20,181.700825
-2.70605,20,181.724054
-1.963157,20,181.90724
-6.615029,20,182.078725
-3.265047,20,182.568376
-1.17787,20,182.737442
-2.476771,20,182.926584
-6.637569,20,182.948523
-0.42079,20,183.171916
-0.385542,20,183.191641
-2.041024,20,183.799031
-8.138915,20,183.941862
-3.357925,20,183.960685
-1.59615,20,184.113406
-2.993732,20,184.306527
-2.446217,20,184.334374
-0.409797,20,184.517954
-1.872993,20,185.007438
-1.769686,20,185.155466
-1.684955,20,185.308058
-5.987402,20,185.327966
-6.088519,20,185.472771
-1.691454,20,185.616815
-1.612741,20,186.098627
-2.745787,20,186.244401
-7.16426,20,186.273574
-2.206694,20,186.527115
-3.1844,20,186.703372
-1.25757,20,186.730565
-1.914454,20,187.384473
-1.974473,20,187.545202
-1.688256,20,187.572654
-2.852299,20,187.738415
-0.466101,20,187.757977
-3.625784,20,187.919711
-0.927379,20,188.560911
-1.706226,20,188.577902
-1.195563,20,188.726523
-1.617019,20,188.894705
-5.573843,20,188.922766
-2.247837,20,189.067835
-2.153115,20,189.085874
-1.888086,20,189.676516
-1.808049,20,189.847918
-1.050026,20,189.869987
-1.452977,20,190.047022
-2.713539,20,190.210098
-4.847442,20,190.236623
-0.891456,20,190.923929
-8.272718,20,190.952303
-5.874513,20,191.142621
-9.110686,20,191.320638
-0.495064,20,191.348256
-0.409246,20,191.512593
-0.440206,20,192.164312
-0.895963,20,192.181429
-4.049626,20,192.348237
-0.870854,20,192.373977
-0.445447,20,192.508665
-4.315898,20,192.666918
-2.617271,20,193.182629
-1.699571,20,193.34963
-3.704854,20,193.512848
-2.339206,20,193.538533
-5.357363,20,193.724757
-0.550897,20,193.752637
-1.087234,20,193.941683
-2.618933,20,194.583854
-1.084968,20,194.608625
-7.505779,20,194.771015
-0.745581,20,194.964645
-8.944592,20,194.990563
-9.01633,20,195.21872
-6.128576,20,195.733518
-2.158879,20,195.886674
-0.884394,20,196.043183
-0.536795,20,196.068785
-4.827566,20,196.222662
-0.382934,20,196.368408
-0.486769,20,196.874246
-0.344236,20,197.044494
-9.662991,20,197.068848
-3.743646,20,197.213358
-0.496898,20,197.383665
-4.561041,20,197.404659
-8.213969,20,198.027756
-4.04208,20,198.196188
-5.349505,20,198.221178
-1.700272,20,198.389836
-0.405681,20,198.408631
-2.90261,20,198.64404
-4.889583,20,198.795368
-3.806262,20,199.295731
-0.990796,20,199.435308
-9.920378,20,199.584285
-1.398749,20,199.611247
-3.27089,20,199.758935
-2.521692,20,199.785595
-0.847905,20,200.426216
-0.230802,20,200.591334
-6.241328,20,200.61766
-0.36677,20,200.811348
-0.581855,20,200.97536
-4.449388,20,201.001495
-1.61946,20,201.653183
-4.551226,20,201.670524
-4.228209,20,201.853671
-7.837941,20,202.052309
-0.26794,20,202.091672
-3.112798,20,202.272266
-6.808077,20,202.886185
-1.703065,20,202.916297
-1.062457,20,203.123419
-1.913462,20,203.150016
-3.126389,20,203.298829
-0.833561,20,203.472283
-1.469397,20,203.492349
-6.424381,20,204.131546
-0.44769,20,204.30631
-0.289991,20,204.331401
-2.923642,20,204.483735
-0.532173,20,204.510338
-5.841226,20,204.656782
-0.333225,20,205.269408
-6.403964,20,205.287272
-7.313348,20,205.498452
-1.02362,20,205.636798
-1.653429,20,205.655827
-3.103928,20,205.821059
-5.474331,20,206.309316
-2.281486,20,206.470786
-0.310488,20,206.633458
-8.049053,20,206.661068
-5.430775,20,206.809537
-0.402583,20,206.971527
-0.374146,20,207.477012
-3.322278,20,207.663811
-2.606951,20,207.687093
-1.745082,20,207.870461
-1.04232,20,208.068789
-8.949533,20,208.100649
-2.709933,20,208.312502
-0.715941,20,208.947922
-0.473263,20,208.972472
-0.354056,20,209.224689
-0.374121,20,209.256273
-1.106504,20,209.44984
-2.197527,20,209.632053
-5.60235,20,210.188299
-1.797624,20,210.321341
-1.887293,20,210.474825
-2.911968,20,210.494345
-0.345168,20,210.655659
-3.916316,20,210.675786
-2.647998,20,211.314125
-2.257074,20,211.468973
-4.158349,20,211.487211
-4.518274,20,211.647877
-4.90596,20,211.787694
-4.640879,20,211.805841
-0.407118,20,212.414124
-0.381281,20,212.430931
-0.337717,20,212.572677
-1.347242,20,212.842301
-0.99063,20,212.870435
-4.775409,20,213.052086
-0.577002,20,213.24044
-9.150978,20,213.718541
-7.303592,20,213.886913
-9.309419,20,213.911928
-0.962337,20,214.104476
-0.885694,20,214.268828
-2.872632,20,214.288199
-3.516899,20,214.918551
-0.742834,20,215.070012
-2.582151,20,215.087125
-5.45579,20,215.238073
-3.133139,20,215.257152
-1.730882,20,215.445177
-1.379497,20,216.1945
-1.617182,20,216.218846
-6.564245,20,216.408979
-0.469563,20,216.612922
-0.293204,20,216.646902
-5.711572,20,216.88764
-0.324948,20,217.391243
-0.353177,20,217.549249
-1.457312,20,217.730386
-2.719971,20,217.760468
-1.892519,20,217.943159
-5.397539,20,218.126136
-4.531398,20,218.156435
-6.310998,20,218.799609
-8.379925,20,218.818929
-7.757377,20,219.024375
-1.650425,20,219.203454
-0.280736,20,219.230251
-5.339312,20,219.423244
-5.655636,20,220.070576
-7.730107,20,220.096277
-0.452958,20,220.269967
-0.360441,20,220.291988
-1.173979,20,220.494692
-0.660348,20,220.720184
-2.036088,20,221.222345
-1.40763,20,221.362828
-1.832183,20,221.534395
-0.626411,20,221.554292
-9.94305,20,221.707961
-1.447039,20,221.732746
-3.666638,20,222.361748
-5.338985,20,222.511792
-7.503037,20,222.536104
-6.252292,20,222.717519
-2.839158,20,222.862774
-5.10349,20,222.889754
-0.353658,20,223.086268
-1.075061,20,223.567869
-6.956297,20,223.721545
-4.895879,20,223.898391
-2.361742,20,223.920082
-4.965968,20,224.111992
-5.764427,20,224.27381
-3.263523,20,224.799161
-0.883727,20,224.969779
-1.0841,20,224.994128
-2.425151,20,225.171727
-1.290645,20,225.311783
-2.615287,20,225.334602
-7.113832,20,226.015066
-1.651742,20,226.168167
-1.038871,20,226.194988
-0.34315,20,226.430921
-1.050434,20,226.456486
-1.406848,20,226.670168
-0.945533,20,227.355659
-0.433233,20,227.373301
-6.350765,20,227.555824
-3.88997,20,227.760648
-8.322798,20,227.793827
-0.75298,20,228.009937
-9.716607,20,228.040017
-2.371776,20,228.688042
-8.938444,20,228.852335
-1.632624,20,228.872884
-2.558598,20,229.042842
-1.680532,20,229.230301
-9.987724,20,229.249968
-1.615385,20,229.903697
-0.587191,20,229.930518
-3.198358,20,230.121447
-0.339128,20,230.295862
-0.352206,20,230.313818
-2.254742,20,230.487973
-1.970237,20,231.097185
-5.568281,20,231.11781
-1.942219,20,231.35242
-0.409695,20,231.372087
-6.424156,20,231.538644
-1.293837,20,231.701526
-0.956129,20,232.215658
-0.463538,20,232.363258
-8.464173,20,232.533548
-0.439721,20,232.559651
-0.624579,20,232.72791
-2.427666,20,232.754427
-7.587584,20,232.906156
-0.48781,20,233.540192
-1.414635,20,233.56477
-0.488103,20,233.73988
-0.677975,20,233.891023
-6.806778,20,233.918391
-8.733766,20,234.096261
-1.950564,20,234.594159
-6.873574,20,234.790395
-9.575652,20,234.954618
-7.721726,20,234.973549
-3.230516,20,235.12763
-0.73021,20,235.287656
-0.393455,20,235.776162
-7.010937,20,235.963341
-1.046599,20,235.986486
-6.263296,20,236.141241
-5.407574,20,236.295289
-1.935244,20,236.314672
-6.948278,20,236.955095
-7.261685,20,237.120636
-1.875853,20,237.140346
-1.876988,20,237.321355
-3.530775,20,237.347992
-8.733248,20,237.519358
-0.427847,20,237.680422
-1.029826,20,238.167298
-6.676242,20,238.323313
-1.964277,20,238.472977
-4.026412,20,238.498374
-0.926122,20,238.688321
-0.467656,20,238.714847
-4.009976,20,239.376096
-4.269476,20,239.528245
-1.35889,20,239.550671
-0.726825,20,239.712926
-9.802118,20,239.885977
-7.71311,20,239.904197
-7.194891,20,240.523453
-1.019556,20,240.540844
-2.571819,20,240.70103
-0.982265,20,240.866578
-5.257692,20,240.889371
-2.222087,20,241.05485
-1.034916,20,241.755883
-0.822233,20,241.783468
