#{"t_start": 1682698749.8727977, "env_id": "AcceleratedCart-v1"}
r,l,t
-3.278713,20,68.271456
-4.361276,20,68.418767
-2.090398,20,68.444078
-2.537754,20,68.642393
-3.544485,20,68.668694
-2.166814,20,68.852913
-2.314424,20,69.506858
-4.243892,20,69.523894
-2.62475,20,69.682278
-2.799155,20,69.828921
-4.244732,20,69.847938
-6.069524,20,70.008135
-5.025162,20,70.031014
-2.687266,20,70.636655
-3.616101,20,70.791754
-1.451074,20,70.809079
-6.048564,20,70.962527
-6.226558,20,71.110496
-2.300458,20,71.138171
-7.672012,20,71.795743
-2.820982,20,71.815137
-3.977065,20,72.03555
-2.224113,20,72.216612
-2.90691,20,72.237151
-7.125689,20,72.412608
-3.332041,20,73.050003
-2.31848,20,73.077511
-4.283348,20,73.253405
-2.652533,20,73.281541
-2.477393,20,73.482174
-2.533146,20,73.668174
-3.29857,20,74.183139
-1.550555,20,74.322989
-1.884082,20,74.50181
-2.414177,20,74.529703
-1.426604,20,74.699458
-7.361526,20,74.722799
-2.691858,20,74.861734
-3.529044,20,75.528811
-14.176028,20,75.55126
-9.284958,20,75.797056
-4.281493,20,75.98507
-3.929858,20,76.005383
-2.495716,20,76.17846
-3.097722,20,76.662641
-3.166764,20,76.825184
-8.57145,20,76.994786
-12.966361,20,77.013045
-1.648731,20,77.158755
-4.225144,20,77.324999
-3.123186,20,77.818285
-2.463415,20,77.967803
-2.197257,20,77.992213
-2.493888,20,78.155901
-1.363626,20,78.339361
-1.685852,20,78.367099
-11.815839,20,79.010141
-13.430099,20,79.167886
-5.79055,20,79.186354
-1.932175,20,79.436225
-3.927006,20,79.464389
-3.678278,20,79.645728
-1.386199,20,79.813565
-7.99041,20,80.327338
-10.55,20,80.466904
-5.101525,20,80.621909
-2.181816,20,80.64106
-10.023784,20,80.805579
-5.99662,20,80.832774
-10.44927,20,81.479997
-5.159551,20,81.621088
-2.205145,20,81.643615
-4.481211,20,81.835852
-11.671093,20,82.037174
-1.687661,20,82.064177
-6.060087,20,82.698281
-2.537554,20,82.720354
-7.703356,20,82.892183
-1.86321,20,83.05837
-10.793201,20,83.08516
-2.92255,20,83.278863
-3.063024,20,83.994046
-2.910894,20,84.013362
-11.443724,20,84.198205
-3.891366,20,84.220187
-3.686186,20,84.363196
-3.541616,20,84.52751
-14.375819,20,84.546245
-8.772596,20,85.199688
-2.254832,20,85.349386
-2.475762,20,85.368179
-3.899804,20,85.546476
-3.388797,20,85.570907
-1.874661,20,85.725318
-2.052391,20,86.357883
-1.480088,20,86.379031
-1.818441,20,86.558176
-9.074848,20,86.757036
-13.774508,20,86.787097
-1.31686,20,86.964187
-4.999955,20,87.472318
-10.587611,20,87.655294
-1.942558,20,87.899472
-5.800081,20,87.922751
-2.186352,20,88.108565
-2.461183,20,88.306615
-3.383348,20,88.869138
-8.780077,20,89.022643
-1.502148,20,89.043559
-3.985608,20,89.242182
-1.438807,20,89.450825
-1.128477,20,89.482068
-3.199969,20,89.674838
-7.136208,20,90.401321
-1.594383,20,90.424528
-6.173161,20,90.622737
-2.736527,20,90.645977
-5.145899,20,90.821471
-2.717799,20,91.003603
-6.291846,20,91.527481
-2.514323,20,91.690455
-4.106237,20,91.879187
-8.376442,20,91.907659
-5.811103,20,92.070066
-1.13067,20,92.091608
-9.877083,20,92.75997
-9.870921,20,92.915107
-1.825012,20,92.933611
-1.931506,20,93.086895
-2.034787,20,93.252838
-5.125675,20,93.271884
-2.706959,20,93.898701
-1.712598,20,93.915471
-2.539865,20,94.173131
-5.777684,20,94.36329
-3.98593,20,94.386084
-4.09293,20,94.527443
-3.582421,20,94.719563
-2.661061,20,95.222774
-5.473826,20,95.380622
-6.078994,20,95.403015
-7.656627,20,95.568031
-9.667038,20,95.741848
-1.939037,20,95.769896
-1.99886,20,96.425709
-12.331795,20,96.591588
-2.479922,20,96.61797
-6.443532,20,96.806348
-2.581567,20,96.825164
-5.176362,20,96.972544
-2.908881,20,97.6185
-9.525183,20,97.640584
-1.627746,20,97.82161
-2.035315,20,97.97301
-1.763749,20,97.991488
-6.543148,20,98.169164
-7.252782,20,98.692843
-2.496961,20,98.901908
-1.569801,20,99.097183
-2.122987,20,99.116409
-6.643571,20,99.30539
-1.356088,20,99.500598
-6.687075,20,99.529811
-3.21007,20,100.760014
-2.243931,20,100.782233
-1.671595,20,100.966717
-1.469603,20,101.120419
-1.375908,20,101.14024
-5.477353,20,101.360762
-1.701053,20,102.013155
-3.019075,20,102.038532
-10.769929,20,102.217782
-1.840922,20,102.240555
-2.381274,20,102.409833
-1.067133,20,102.590039
-0.980594,20,103.109466
-2.642268,20,103.28425
-1.866029,20,103.461405
-1.606171,20,103.49698
-6.987374,20,103.673139
-2.592043,20,103.700312
-2.076183,20,104.349534
-4.815709,20,104.504696
-6.082217,20,104.525336
-1.787363,20,104.707311
-1.010142,20,104.89684
-11.239826,20,104.916584
-1.223179,20,105.075432
-0.910743,20,105.582845
-12.347884,20,105.742345
-1.326786,20,105.919009
-0.963101,20,105.937162
-1.384329,20,106.086336
-0.907797,20,106.265983
-2.295964,20,106.76084
-1.342994,20,106.97879
-7.39409,20,107.007998
-10.990556,20,107.166304
-1.441493,20,107.33225
-7.482323,20,107.360359
-1.111661,20,108.032019
-3.974765,20,108.166496
-5.088862,20,108.198187
-2.491977,20,108.770796
-1.781066,20,108.799753
-13.756368,20,109.437167
-14.551207,20,110.115019
-3.961339,20,110.133116
-0.887386,20,110.301517
-10.944388,20,110.515142
-7.34492,20,110.535015
-2.086252,20,110.688383
-6.11932,20,110.708041
-0.916553,20,111.369822
-7.709097,20,111.635767
-1.18849,20,111.66549
-3.527746,20,111.82473
-1.727016,20,111.994497
-1.304534,20,112.016474
-5.06313,20,112.646813
-5.452424,20,112.672842
-6.623434,20,112.877726
-12.679934,20,113.055155
-0.591384,20,113.081564
-0.855721,20,113.252749
-1.387361,20,113.91669
-1.851141,20,113.933905
-0.759711,20,114.107245
-3.282347,20,114.126073
-0.903023,20,114.301038
-2.546396,20,114.495665
-2.879066,20,115.046365
-1.020467,20,115.188791
-0.872738,20,115.359315
-13.945255,20,115.382543
-1.331506,20,115.586912
-1.010194,20,115.617308
-0.800114,20,115.787733
-1.190222,20,116.491869
-12.330913,20,116.512423
-1.700897,20,116.672043
-0.982332,20,116.868004
-1.237716,20,116.898869
-10.361243,20,117.114213
-0.623752,20,117.62886
-4.579347,20,117.81079
-2.025493,20,117.983233
-0.715377,20,118.001454
-7.708527,20,118.174145
-1.81647,20,118.355546
-1.563434,20,118.863967
-7.462726,20,119.036617
-1.798786,20,119.056787
-0.718174,20,119.281427
-8.945289,20,119.465717
-1.412899,20,119.486413
-1.08748,20,120.113954
-0.932127,20,120.27983
-12.80373,20,120.306151
-8.527974,20,120.477689
-12.678388,20,120.502764
-4.398551,20,120.681412
-1.869681,20,120.86635
-0.903352,20,121.372324
-0.726248,20,121.534693
-11.728417,20,121.683953
-1.042786,20,121.702499
-10.178359,20,121.89859
-1.175609,20,121.918529
-1.373665,20,122.538377
-1.922365,20,122.697181
-7.138881,20,122.718549
-2.142028,20,122.967029
-0.865264,20,123.137122
-10.096716,20,123.160225
-5.775327,20,123.866563
-11.990368,20,123.884108
-0.591494,20,124.041461
-1.065201,20,124.231925
-1.495221,20,124.262693
-7.95588,20,124.464437
-0.639144,20,125.112734
-1.42129,20,125.144375
-0.47248,20,125.333145
-0.692526,20,125.353395
-4.451407,20,125.514335
-10.475052,20,125.697475
-9.37285,20,125.726134
-1.362708,20,126.380296
-0.648924,20,126.551057
-0.566463,20,126.579895
-1.419809,20,126.755282
-0.777943,20,126.776678
-8.70378,20,126.974358
-0.668317,20,127.64094
-0.629873,20,127.659354
-0.96864,20,127.836073
-3.361212,20,128.038999
-8.05508,20,128.069053
-7.428693,20,128.272096
-1.69568,20,128.778865
-2.636858,20,128.969642
-2.420546,20,129.129987
-0.468874,20,129.157448
-0.543406,20,129.299867
-4.843895,20,129.486488
-9.74838,20,130.001612
-2.53577,20,130.180303
-8.36621,20,130.23329
-9.292672,20,130.4418
-5.292274,20,130.602111
-3.82854,20,130.633769
-3.393897,20,130.839718
-6.606424,20,131.585591
-2.523174,20,131.614199
-0.417631,20,131.843908
-10.647468,20,131.874023
-3.174285,20,132.055106
-0.39786,20,132.258101
-4.713901,20,132.807134
-0.411841,20,132.970498
-2.75697,20,133.193371
-3.553231,20,133.222234
-3.320039,20,133.435097
-9.020946,20,133.469182
-0.889149,20,134.245202
-8.187529,20,134.418972
-2.927713,20,134.443193
-2.918646,20,134.616908
-1.098036,20,134.775451
-0.435166,20,134.797449
-0.631345,20,135.478575
-0.411748,20,135.495649
-0.554881,20,135.667974
-2.802825,20,135.824444
-0.461414,20,135.843547
-0.479108,20,136.019278
-1.295881,20,136.181526
-0.577932,20,136.673032
-6.781141,20,136.824558
-7.990321,20,136.842933
-0.719984,20,137.012736
-0.383151,20,137.188905
-0.68932,20,137.20695
-7.285222,20,137.864961
-0.453054,20,138.013158
-3.29746,20,138.038101
-0.66514,20,138.255562
-6.537679,20,138.275294
-2.545333,20,138.424641
-2.184757,20,139.013146
-0.823936,20,139.03993
-2.609481,20,139.248182
-0.415892,20,139.438099
-2.702949,20,139.465678
-5.04353,20,139.629456
-11.096755,20,140.132865
-3.162271,20,140.293336
-6.387452,20,140.47085
-5.953678,20,140.490975
-2.862448,20,140.639457
-0.512286,20,140.825983
-1.012467,20,140.867466
-1.252075,20,141.605499
-0.844561,20,141.634389
-0.569596,20,141.801351
-1.898321,20,141.942709
-9.427845,20,141.962101
-10.122293,20,142.131533
-0.612452,20,142.7449
-6.261722,20,142.771336
-1.483012,20,142.944394
-5.786707,20,142.966942
-10.085229,20,143.144407
-0.813124,20,143.327294
-0.817899,20,143.833821
-7.261837,20,144.005767
-7.401271,20,144.185748
-3.649587,20,144.211343
-1.200984,20,144.39582
-0.558055,20,144.421056
-9.476762,20,145.091141
-1.143262,20,145.228711
-2.881276,20,145.253133
-0.293114,20,145.397804
-7.232443,20,145.570081
-2.179415,20,145.587491
-8.549007,20,145.730733
-3.469733,20,146.228564
-2.926078,20,146.383116
-2.804626,20,146.538462
-1.561281,20,146.561301
-7.743293,20,146.750425
-0.926989,20,146.932107
-0.529858,20,147.470464
-4.396758,20,147.654139
-4.212164,20,147.68259
-8.894956,20,147.845603
-7.05998,20,148.043484
-0.609643,20,148.070561
-2.857839,20,148.712204
-0.545559,20,148.86379
-5.962119,20,148.889285
-8.369795,20,149.095276
-2.757859,20,149.123448
-10.137635,20,149.295898
-0.657914,20,149.953958
-1.415816,20,149.971827
-0.596669,20,150.149098
-0.540403,20,150.308801
-10.086194,20,150.327382
-3.877253,20,150.472577
-6.49673,20,150.491684
-1.452219,20,151.166743
-3.692539,20,151.371644
-0.368673,20,151.391455
-10.848061,20,151.545429
-4.459635,20,151.712564
-1.920493,20,151.732717
-6.486621,20,152.382249
-5.935197,20,152.399557
-3.434993,20,152.551022
-0.411124,20,152.700928
-1.231903,20,152.720024
-1.4686,20,152.867933
-2.901706,20,153.494951
-0.546221,20,153.519076
-1.576843,20,153.691386
-0.508108,20,153.710866
-5.426127,20,153.866279
-0.477487,20,154.023303
-0.708607,20,154.533156
-8.039596,20,154.735092
-5.794764,20,154.904362
-3.733238,20,154.92989
-8.753118,20,155.103404
-4.385702,20,155.125548
-3.410978,20,155.28522
-1.998068,20,155.918201
-0.922728,20,155.942156
-7.344475,20,156.095457
-2.923985,20,156.248816
-0.621485,20,156.275579
-3.274418,20,156.477859
-0.344095,20,157.009993
-0.601658,20,157.18226
-1.735304,20,157.394166
-8.860429,20,157.423845
-4.278716,20,157.612416
-1.202348,20,157.779029
-1.163995,20,158.292118
-2.582471,20,158.438194
-8.665001,20,158.45691
-1.538816,20,158.702505
-7.348853,20,158.90566
-3.331519,20,158.926377
-0.298141,20,159.620625
-0.294518,20,159.786516
-3.048244,20,159.814884
-0.419636,20,159.996495
-8.866154,20,160.015833
-8.430442,20,160.169955
-0.267643,20,160.329134
-3.54732,20,160.833028
-5.4893,20,160.999811
-0.35883,20,161.19509
-3.343282,20,161.217367
-0.373074,20,161.372101
-1.012557,20,161.390078
-6.907317,20,162.00358
-0.397947,20,162.207712
-1.310427,20,162.229383
-6.755107,20,162.39552
-4.71734,20,162.574243
-7.926996,20,162.591732
-0.536928,20,163.279828
-4.380364,20,163.297756
-1.612088,20,163.479414
-4.913187,20,163.660544
-4.011334,20,163.689539
-1.390279,20,163.835317
-0.49366,20,164.430522
-8.13652,20,164.454686
-1.103457,20,164.627861
-0.704602,20,164.652771
-0.29513,20,164.827899
-2.263347,20,165.013844
-4.021067,20,165.03972
-3.322868,20,165.672768
-1.604491,20,165.873933
-7.774322,20,165.904066
-1.121077,20,166.161047
-6.65341,20,166.184212
-0.497106,20,166.345964
-0.355065,20,166.991195
-0.350077,20,167.01162
-7.896518,20,167.235259
-10.175598,20,167.429678
-2.920718,20,167.458579
-0.418661,20,167.670777
-2.098999,20,168.193391
-7.644148,20,168.32493
-3.929054,20,168.493288
-0.388785,20,168.519982
-6.969136,20,168.692495
-4.385814,20,168.860342
-2.586523,20,169.357587
-0.524981,20,169.544319
-4.324448,20,169.56717
-2.369527,20,169.737451
-1.690159,20,169.883537
-0.28035,20,169.909535
-0.99395,20,170.056946
-4.615595,20,170.705497
-1.357503,20,170.732352
-3.456536,20,170.954123
-2.577713,20,170.979731
-2.132744,20,171.133867
-1.611146,20,171.298135
-0.226273,20,171.834636
-6.168779,20,171.979583
-4.758942,20,172.152876
-0.291973,20,172.17493
-2.533785,20,172.31284
-0.296644,20,172.331833
-0.831323,20,172.966393
-6.021644,20,173.116707
-2.902318,20,173.134036
-1.868445,20,173.322459
-3.331653,20,173.50461
-4.822893,20,173.529984
-8.721581,20,174.21183
-2.207613,20,174.229213
-3.185439,20,174.378911
-1.658414,20,174.549687
-6.176867,20,174.575983
-1.876777,20,174.733854
-9.449739,20,174.901558
-2.275632,20,175.412603
-8.63552,20,175.652079
-1.539142,20,175.684449
-0.84402,20,175.864299
-9.528147,20,176.035769
-6.193552,20,176.057506
-5.939406,20,176.672314
-1.682622,20,176.811611
-1.636065,20,176.835751
-6.835298,20,177.004634
-4.76147,20,177.03033
-0.29933,20,177.183472
-3.986099,20,177.808416
-2.987993,20,177.835224
-4.74829,20,178.027577
-8.556904,20,178.20362
-9.263978,20,178.224304
-0.993739,20,178.414561
-7.212237,20,178.925292
-0.40729,20,179.133257
-1.345698,20,179.324296
-2.716681,20,179.341671
-5.869254,20,179.50575
-3.054299,20,179.65826
-1.33012,20,179.683923
-9.84238,20,180.324882
-3.373656,20,180.345127
-8.171884,20,180.503203
-3.461281,20,180.654546
-1.809255,20,180.677709
-1.46833,20,180.839469
-6.592947,20,181.498971
-4.36931,20,181.525647
-1.566376,20,181.699944
-0.494895,20,181.723153
-2.480509,20,181.906327
-0.519348,20,182.077822
-0.510401,20,182.56741
-9.143741,20,182.736532
-8.198895,20,182.92566
-2.02025,20,182.947602
-4.123329,20,183.170989
-1.112586,20,183.190713
-3.857697,20,183.798065
-4.647607,20,183.940923
-1.662118,20,183.959747
-0.426489,20,184.112537
-6.191349,20,184.305638
-6.088876,20,184.333489
-0.699034,20,184.517002
-0.292759,20,185.006472
-4.935357,20,185.154504
-2.357767,20,185.307133
-8.257104,20,185.327047
-0.419455,20,185.471859
-8.818966,20,185.615907
-2.918505,20,186.097661
-7.732725,20,186.2435
-1.450657,20,186.272637
-2.250589,20,186.526213
-6.662737,20,186.702471
-1.138331,20,186.729668
-8.06382,20,187.383533
-0.662003,20,187.544303
-0.79009,20,187.57175
-4.872867,20,187.73748
-1.516548,20,187.757064
-2.526331,20,187.91882
-2.033446,20,188.559944
-2.224294,20,188.576978
-0.366672,20,188.725611
-1.475765,20,188.893812
-1.259348,20,188.921866
-5.001296,20,189.06687
-0.74097,20,189.084935
-7.330996,20,189.675552
-3.146384,20,189.846957
-6.79948,20,189.869077
-9.968834,20,190.046121
-2.210025,20,190.209158
-0.433899,20,190.235723
-4.94217,20,190.923038
-0.418441,20,190.951402
-4.063471,20,191.141721
-7.953637,20,191.319738
-9.010998,20,191.347324
-4.264855,20,191.511658
-6.27324,20,192.163347
-0.489972,20,192.180462
-7.306109,20,192.347333
-2.424198,20,192.373078
-0.62659,20,192.507697
-0.499702,20,192.66599
-9.56821,20,193.181661
-7.996477,20,193.348728
-8.707195,20,193.511942
-5.699383,20,193.537639
-3.810061,20,193.723862
-4.187501,20,193.75174
-2.592222,20,193.940784
-1.692008,20,194.582944
-0.352622,20,194.607717
-2.437131,20,194.770046
-0.475601,20,194.963741
-2.157906,20,194.989657
-3.66261,20,195.217824
-0.405494,20,195.732584
-4.157575,20,195.885772
-0.758348,20,196.042233
-1.801002,20,196.067875
-2.81642,20,196.221725
-1.325867,20,196.367538
-2.288033,20,196.87328
-0.318633,20,197.043592
-0.494232,20,197.067912
-4.448823,20,197.212404
-2.312441,20,197.382732
-0.445136,20,197.403713
-5.193692,20,198.026789
-3.283027,20,198.195278
-1.368315,20,198.220279
-7.755224,20,198.388871
-4.013197,20,198.407728
-8.860266,20,198.643101
-0.678746,20,198.79447
-4.168844,20,199.29479
-3.472417,20,199.434348
-3.627535,20,199.583384
-4.896824,20,199.610348
-4.534231,20,199.758007
-1.249909,20,199.784689
-3.500261,20,200.425254
-0.444409,20,200.590425
-2.214761,20,200.61675
-1.19591,20,200.81038
-0.421499,20,200.97446
-1.508418,20,201.000584
-0.232702,20,201.652215
-3.730314,20,201.669557
-1.194968,20,201.852759
-9.193812,20,202.051392
-2.67853,20,202.090814
-0.285616,20,202.271303
-1.618462,20,202.885274
-1.129088,20,202.915383
-6.516624,20,203.122511
-2.498345,20,203.149129
-3.94752,20,203.297932
-1.611991,20,203.471319
-10.152234,20,203.491481
-4.709169,20,204.13058
-0.311896,20,204.305413
-2.60057,20,204.33049
-7.902458,20,204.482827
-7.43462,20,204.509444
-4.114013,20,204.65587
-5.919593,20,205.268488
-2.645689,20,205.286308
-4.354595,20,205.497483
-3.320181,20,205.635868
-0.743432,20,205.654899
-3.792975,20,205.820094
-8.901475,20,206.308348
-6.114641,20,206.469822
-1.695308,20,206.632526
-0.48486,20,206.660174
-0.365848,20,206.808629
-9.192017,20,206.970622
-0.678726,20,207.476045
-5.675702,20,207.662848
-0.344293,20,207.686188
-1.690329,20,207.86954
-5.602486,20,208.06791
-5.361058,20,208.099726
-1.320498,20,208.311544
-6.867531,20,208.947048
-2.691644,20,208.971581
-7.494231,20,209.223815
-0.7957,20,209.255393
-4.001989,20,209.44892
-4.872047,20,209.631163
-0.444586,20,210.187328
-1.18471,20,210.320371
-6.156877,20,210.473903
-0.586109,20,210.493415
-1.558692,20,210.654698
-0.347749,20,210.674854
-1.495359,20,211.313189
-1.097902,20,211.468002
-0.520771,20,211.486242
-3.801342,20,211.646966
-5.101045,20,211.78676
-1.318762,20,211.804911
-0.38977,20,212.413156
-3.270941,20,212.429963
-5.577411,20,212.571783
-0.361488,20,212.841406
-1.899548,20,212.869538
-0.344714,20,213.051191
-3.415348,20,213.239478
-0.423055,20,213.717577
-5.104555,20,213.885998
-7.52064,20,213.911014
-6.080427,20,214.103573
-1.394947,20,214.267899
-4.143859,20,214.287238
-1.426304,20,214.917584
-0.94632,20,215.069076
-0.895569,20,215.086155
-1.892806,20,215.237162
-7.480599,20,215.256185
-0.306174,20,215.444266
-1.672005,20,216.193592
-1.384694,20,216.217937
-0.437639,20,216.408087
-0.308227,20,216.612041
-4.980954,20,216.646172
-0.279501,20,216.886689
-8.014299,20,217.390278
-3.721183,20,217.548358
-0.797002,20,217.729502
-5.77915,20,217.759581
-7.531533,20,217.942205
-4.03406,20,218.125204
-6.819507,20,218.155516
-1.688315,20,218.798683
-3.817714,20,218.818002
-0.315637,20,219.023416
-2.68142,20,219.202564
-0.894948,20,219.229295
-1.203687,20,219.42232
-0.298266,20,220.069633
-1.470137,20,220.095462
-8.925048,20,220.269012
-0.325497,20,220.291089
-1.756167,20,220.49382
-1.136135,20,220.719258
-0.748871,20,221.221409
-1.502144,20,221.361894
-7.063864,20,221.533479
-1.248577,20,221.553365
-7.150624,20,221.707017
-0.74911,20,221.731839
-0.354221,20,222.360807
-8.777523,20,222.510882
-2.513223,20,222.535189
-5.87275,20,222.71658
-0.586325,20,222.861878
-3.044355,20,222.888854
-0.296519,20,223.085369
-0.510334,20,223.566905
-2.965224,20,223.720638
-3.071879,20,223.897426
-0.321215,20,223.919184
-0.559188,20,224.111034
-4.181163,20,224.272877
-2.122794,20,224.798196
-1.591585,20,224.96881
-7.242808,20,224.993213
-1.353299,20,225.170794
-3.075903,20,225.310854
-6.384968,20,225.333673
-0.382288,20,226.0141
-3.482402,20,226.167273
-3.439455,20,226.194064
-1.171957,20,226.430039
-1.708375,20,226.455598
-9.03943,20,226.66932
-9.313104,20,227.354693
-0.702292,20,227.37236
-0.911174,20,227.554862
-1.894615,20,227.759773
-2.511787,20,227.792965
-0.926451,20,228.009012
-1.855722,20,228.039128
-0.383031,20,228.687123
-7.296863,20,228.851466
-6.201138,20,228.871985
-1.426586,20,229.041912
-0.662669,20,229.229376
-2.670551,20,229.249041
-3.826937,20,229.902788
-8.460849,20,229.929554
-1.149126,20,230.120534
-0.408663,20,230.294894
-2.734921,20,230.31285
-1.183924,20,230.487086
-1.980949,20,231.096222
-3.392279,20,231.116854
-3.758984,20,231.35151
-8.852066,20,231.371192
-1.384027,20,231.537745
-0.467391,20,231.700601
-2.081406,20,232.214692
-1.982849,20,232.362336
-0.507824,20,232.532638
-7.305571,20,232.558747
-1.005375,20,232.727049
-0.881066,20,232.753528
-2.68406,20,232.90522
-5.124896,20,233.539281
-7.731714,20,233.563863
-9.073903,20,233.738985
-4.236841,20,233.89016
-0.728308,20,233.917498
-3.654653,20,234.095316
-0.441055,20,234.593194
-1.283456,20,234.789487
-3.108676,20,234.95368
-7.744941,20,234.972614
-1.125707,20,235.126668
-1.877353,20,235.286698
-1.21881,20,235.775192
-0.44336,20,235.962436
-0.795244,20,235.985523
-1.444262,20,236.14033
-0.66431,20,236.294323
-4.338987,20,236.313741
-3.131692,20,236.954129
-4.229204,20,237.119709
-0.522454,20,237.139418
-0.555411,20,237.32045
-0.389006,20,237.347077
-3.215116,20,237.518391
-5.08488,20,237.679523
-1.923742,20,238.166334
-6.400366,20,238.322346
-0.620347,20,238.472068
-4.194184,20,238.497472
-0.66019,20,238.687411
-0.41837,20,238.713944
-6.837589,20,239.37513
-7.569596,20,239.527279
-3.688324,20,239.549791
-6.160644,20,239.71196
-0.717318,20,239.885056
-1.628473,20,239.903269
-1.464172,20,240.522487
-2.857226,20,240.539878
-8.505894,20,240.700063
-0.442932,20,240.865739
-5.317928,20,240.888473
-2.077176,20,241.053893
-0.685718,20,241.754984
-0.472325,20,241.782598
