#{"t_start": 1682698749.8706834, "env_id": "AcceleratedCart-v1"}
r,l,t
-7.491551,20,31.747084
-36.799186,20,31.931059
-10.739639,20,31.948639
-4.050011,20,32.087623
-34.188654,20,32.26426
-78.32209,20,32.286367
-42.67615,20,33.07782
-2.67193,20,33.096672
-52.408212,20,33.268634
-11.295614,20,33.44236
-56.321994,20,33.470138
-68.632474,20,33.654871
-82.932618,20,34.38259
-33.212611,20,34.408591
-10.956391,20,34.596961
-61.506227,20,34.627466
-4.58505,20,34.796138
-64.711789,20,34.959119
-1.437898,20,35.493706
-8.995453,20,35.709795
-62.938128,20,35.912401
-10.466121,20,35.942473
-29.12447,20,36.093081
-5.315952,20,36.110721
-17.373516,20,36.269198
-76.972344,20,36.889753
-2.180924,20,36.90807
-45.660098,20,37.102607
-39.810112,20,37.267295
-91.283693,20,37.294127
-16.856063,20,37.465824
-34.646999,20,37.979595
-32.255074,20,38.126953
-3.065169,20,38.343754
-55.636613,20,38.366027
-5.36112,20,38.528144
-30.959759,20,38.703916
-40.232185,20,39.224166
-16.844998,20,39.402122
-3.197807,20,39.428677
-51.459564,20,39.601844
-18.227595,20,39.766596
-7.427334,20,39.791759
-10.805972,20,40.428958
-36.685139,20,40.595889
-26.373787,20,40.622822
-6.702101,20,40.784008
-36.838304,20,40.805707
-13.977397,20,40.965464
-20.410138,20,41.174222
-36.86439,20,41.701115
-89.470911,20,41.842808
-28.411516,20,42.013479
-33.204303,20,42.041337
-33.122588,20,42.188125
-11.79996,20,42.208464
-50.562184,20,42.836768
-3.985185,20,42.990114
-14.868496,20,43.012924
-1.898403,20,43.184453
-26.472116,20,43.368924
-135.34725,20,43.397344
-5.503622,20,44.052879
-26.518242,20,44.073797
-16.17417,20,44.2539
-1.690962,20,44.421075
-20.965549,20,44.442018
-51.526627,20,44.600115
-5.632579,20,45.24554
-4.122418,20,45.265176
-10.198948,20,45.45428
-87.873089,20,45.480644
-6.631827,20,45.664663
-12.299248,20,45.820204
-9.376869,20,45.84858
-5.839762,20,46.510714
-2.674924,20,46.690371
-2.507737,20,46.711255
-6.086628,20,46.858321
-25.042721,20,46.877855
-65.860171,20,47.069078
-22.24343,20,47.755421
-8.998953,20,47.786302
-47.008573,20,47.973773
-5.286525,20,48.120348
-8.455593,20,48.140554
-21.627704,20,48.314341
-79.627658,20,48.802508
-55.560612,20,48.972472
-9.300187,20,49.140569
-29.082809,20,49.160577
-2.314557,20,49.329664
-4.72443,20,49.481349
-3.296004,20,49.9956
-13.562685,20,50.176328
-35.74881,20,50.199625
-62.166204,20,50.36946
-30.023104,20,50.532664
-4.064548,20,50.553287
-5.567401,20,50.711785
-16.406306,20,51.34183
-12.122212,20,51.360569
-9.2163,20,51.583533
-56.711563,20,51.632463
-8.620363,20,51.834015
-4.447949,20,51.984911
-43.614922,20,52.48578
-39.824822,20,52.634199
-44.381319,20,52.815027
-33.084736,20,52.8345
-54.82589,20,53.019338
-24.231207,20,53.043133
-45.894632,20,53.687288
-23.481384,20,53.847193
-6.44452,20,53.865734
-35.775565,20,54.031554
-46.197709,20,54.201806
-10.6049,20,54.225695
-4.77957,20,54.876973
-15.137875,20,54.896977
-6.27952,20,55.052577
-17.494078,20,55.285285
-14.058336,20,55.310687
-32.426565,20,55.480691
-18.529453,20,55.654825
-5.803852,20,56.152758
-22.7148,20,56.296188
-5.502824,20,56.318742
-1.388501,20,56.486997
-12.822377,20,56.672657
-1.261825,20,56.691207
-11.648656,20,57.322482
-5.782621,20,57.470548
-3.160304,20,57.492197
-3.265879,20,57.690586
-3.518208,20,57.710673
-28.647795,20,57.89628
-3.936432,20,58.53654
-12.80397,20,58.556067
-18.523623,20,58.807699
-16.709414,20,58.972852
-3.197055,20,58.99457
-4.039207,20,59.153572
-17.465459,20,59.654912
-4.065941,20,59.83454
-2.316007,20,60.022403
-2.946798,20,60.041347
-14.164305,20,60.214581
-5.56334,20,60.359204
-4.346123,20,60.385602
-3.868302,20,61.049571
-8.095095,20,61.076623
-6.421477,20,61.240679
-3.164848,20,61.406651
-14.545474,20,61.433054
-6.09193,20,61.629876
-4.673861,20,62.304546
-17.738448,20,62.329669
-3.498006,20,62.524088
-8.365498,20,62.546044
-4.837611,20,62.743325
-4.495547,20,62.90071
-4.753736,20,63.418012
-1.248505,20,63.60272
-8.590612,20,63.795293
-3.66846,20,63.820576
-3.22379,20,64.019881
-3.879923,20,64.039733
-7.788643,20,64.711706
-1.996032,20,64.863981
-7.048439,20,64.882233
-7.196747,20,65.05538
-4.363258,20,65.241976
-8.239021,20,65.263022
-14.754023,20,65.440585
-2.623044,20,65.951599
-1.769283,20,66.090839
-8.393295,20,66.235971
-6.376759,20,66.253055
-11.591144,20,66.434138
-8.991245,20,66.599637
-3.786579,20,67.095001
-6.263106,20,67.247121
-10.603323,20,67.265901
-9.141632,20,67.490216
-18.34313,20,67.628445
-18.55768,20,67.647941
-4.623782,20,68.273421
-7.098287,20,68.420647
-7.101104,20,68.44594
-4.508506,20,68.644259
-2.430683,20,68.670573
-2.673223,20,68.854817
-12.90952,20,69.508682
-3.291879,20,69.525861
-1.708388,20,69.684247
-12.512479,20,69.830748
-11.646549,20,69.849936
-8.326078,20,70.009988
-8.535045,20,70.032942
-2.712333,20,70.638615
-7.967673,20,70.793758
-2.275752,20,70.811044
-2.729166,20,70.964436
-6.516885,20,71.112387
-4.509258,20,71.140054
-2.92238,20,71.79774
-2.768346,20,71.81714
-3.245928,20,72.037423
-6.118093,20,72.218539
-3.329863,20,72.239013
-9.582671,20,72.414604
-5.521117,20,73.051915
-4.164927,20,73.079506
-3.352283,20,73.255268
-4.416892,20,73.283435
-9.492426,20,73.484058
-2.525686,20,73.670108
-3.330194,20,74.185102
-2.820596,20,74.324901
-1.89052,20,74.503705
-2.860975,20,74.531586
-9.637419,20,74.701286
-1.902205,20,74.724799
-3.72097,20,74.863591
-2.949761,20,75.530721
-9.621185,20,75.553207
-11.912858,20,75.798916
-3.008102,20,75.98703
-2.827739,20,76.007265
-9.334956,20,76.180356
-6.749549,20,76.664582
-2.771486,20,76.827078
-4.116357,20,76.996724
-8.478879,20,77.014963
-13.338472,20,77.160701
-2.461286,20,77.326968
-4.842165,20,77.820255
-5.559304,20,77.969723
-1.274285,20,77.994134
-5.488773,20,78.157834
-1.7354,20,78.341225
-8.434374,20,78.368978
-9.224281,20,79.012143
-12.754576,20,79.169812
-3.147778,20,79.188253
-2.375969,20,79.438098
-1.603494,20,79.466288
-3.418707,20,79.647631
-11.988735,20,79.815482
-2.310673,20,80.329303
-5.383565,20,80.468901
-2.889047,20,80.623913
-5.205069,20,80.642946
-5.866825,20,80.807477
-3.288621,20,80.834674
-3.906006,20,81.48197
-3.299757,20,81.623055
-3.312534,20,81.645529
-1.852305,20,81.837721
-3.193788,20,82.03905
-5.589294,20,82.066077
-1.923324,20,82.700279
-14.416775,20,82.72232
-1.381521,20,82.894051
-6.449932,20,83.060369
-2.376151,20,83.08708
-5.533185,20,83.280778
-1.439634,20,83.995995
-1.699884,20,84.015354
-2.221749,20,84.200112
-3.20861,20,84.222155
-2.695273,20,84.365169
-7.252892,20,84.529502
-2.318412,20,84.548194
-2.321153,20,85.20165
-8.6498,20,85.351316
-3.456246,20,85.370038
-4.01935,20,85.548394
-2.343518,20,85.572823
-1.793822,20,85.727226
-4.563635,20,86.35969
-7.022077,20,86.380977
-6.38731,20,86.560136
-8.755474,20,86.758819
-1.449141,20,86.788935
-1.64427,20,86.96609
-1.800336,20,87.47428
-0.926044,20,87.657159
-2.683151,20,87.901382
-6.114697,20,87.924667
-4.606283,20,88.110529
-4.43324,20,88.308463
-11.587855,20,88.871083
-9.349618,20,89.024437
-2.924309,20,89.045469
-1.624389,20,89.244121
-1.51687,20,89.452612
-3.292777,20,89.483899
-2.523414,20,89.676785
-4.62143,20,90.403105
-4.601678,20,90.426413
-1.28977,20,90.624591
-3.978459,20,90.647891
-3.367813,20,90.823333
-13.732638,20,91.005463
-1.59385,20,91.529422
-4.27384,20,91.69245
-5.08862,20,91.881065
-4.364625,20,91.909559
-4.807043,20,92.072024
-10.980716,20,92.09352
-8.72656,20,92.761961
-2.587067,20,92.917041
-8.344046,20,92.9356
-2.843173,20,93.088777
-4.340132,20,93.254799
-2.039175,20,93.273875
-2.722615,20,93.900669
-5.549616,20,93.91743
-4.228996,20,94.17499
-4.661893,20,94.365186
-3.2821,20,94.388056
-1.769495,20,94.529444
-1.790987,20,94.721508
-3.539786,20,95.22474
-4.569879,20,95.382525
-9.882067,20,95.404962
-5.233317,20,95.569986
-1.766411,20,95.743733
-2.860468,20,95.771755
-8.392738,20,96.42771
-5.260359,20,96.593494
-2.44695,20,96.619875
-1.578496,20,96.808345
-4.104737,20,96.827121
-10.34008,20,96.974533
-7.18091,20,97.620452
-1.630927,20,97.642585
-1.434281,20,97.823493
-2.256145,20,97.974938
-1.318153,20,97.993411
-3.878549,20,98.17105
-2.431342,20,98.694811
-1.421202,20,98.903793
-2.823285,20,99.099043
-2.71621,20,99.118387
-12.701473,20,99.307291
-2.518445,20,99.502391
-2.307785,20,99.531703
-1.451938,20,100.762015
-13.491686,20,100.784105
-2.328056,20,100.968636
-14.462252,20,101.122363
-2.124898,20,101.142187
-1.411239,20,101.36271
-1.016904,20,102.015071
-9.530727,20,102.040449
-5.072085,20,102.219695
-1.062778,20,102.24252
-0.890638,20,102.411835
-2.558188,20,102.591994
-1.544414,20,103.111432
-1.782252,20,103.286133
-3.256214,20,103.463257
-2.653634,20,103.498826
-2.652291,20,103.675032
-6.903547,20,103.702203
-1.756605,20,104.351496
-4.086558,20,104.506696
-1.579072,20,104.527243
-4.471389,20,104.709194
-3.625671,20,104.898706
-1.260664,20,104.91854
-3.219881,20,105.077332
-1.601876,20,105.584817
-3.935895,20,105.744311
-1.012832,20,105.921006
-4.093235,20,105.939121
-1.96859,20,106.088292
-1.469025,20,106.267974
-4.25518,20,106.762809
-1.610448,20,106.980741
-1.002462,20,107.00991
-1.558143,20,107.168154
-2.198282,20,107.33415
-2.214409,20,107.362179
-9.917133,20,108.03398
-0.725944,20,108.168497
-1.626162,20,108.200014
-6.447192,20,108.772642
-4.656504,20,108.8016
-1.266161,20,109.438973
-8.549296,20,110.11695
-1.320752,20,110.135056
-10.066537,20,110.303484
-8.24817,20,110.517021
-5.533305,20,110.536856
-0.734862,20,110.690343
-1.285374,20,110.709999
-1.139229,20,111.371716
-0.897878,20,111.637625
-12.187935,20,111.667328
-2.028641,20,111.826641
-10.122024,20,111.996396
-1.840204,20,112.018401
-3.542587,20,112.648726
-8.485953,20,112.674756
-1.054546,20,112.879667
-1.246438,20,113.05702
-0.830914,20,113.083431
-3.003879,20,113.254706
-4.158203,20,113.918656
-1.617485,20,113.935905
-2.350559,20,114.109145
-5.263895,20,114.128028
-1.435848,20,114.302912
-1.386408,20,114.497581
-6.923186,20,115.048361
-3.102895,20,115.190747
-1.84392,20,115.361155
-8.015083,20,115.384368
-1.449511,20,115.588786
-1.744038,20,115.619135
-0.793475,20,115.789571
-11.514006,20,116.493742
-11.556018,20,116.514334
-5.100339,20,116.673949
-3.402273,20,116.869981
-1.074075,20,116.900839
-1.820845,20,117.116097
-2.686458,20,117.630826
-5.143018,20,117.812712
-8.313753,20,117.985192
-0.566521,20,118.003422
-11.286312,20,118.176039
-0.713683,20,118.357394
-3.87897,20,118.865906
-5.834713,20,119.038554
-8.143354,20,119.058789
-1.374566,20,119.283386
-0.940718,20,119.467624
-1.885558,20,119.488368
-12.024144,20,120.115921
-9.076305,20,120.281751
-1.774162,20,120.30811
-0.694158,20,120.479564
-10.957783,20,120.504673
-4.53264,20,120.683278
-5.841509,20,120.868208
-5.377466,20,121.374264
-1.960763,20,121.536643
