#{"t_start": 1683905792.7183545, "env_id": "AcceleratedCart-v1"}
r,l,t
-8.378999,20,114.746792
-0.64124,20,114.933256
-2.677553,20,115.696692
-0.251958,20,115.850614
-0.42232,20,116.017075
-2.809707,20,116.178134
-2.586607,20,116.345415
-2.699099,20,116.535922
-9.779046,20,117.290579
-4.809035,20,117.427851
-0.385494,20,117.601565
-4.823525,20,117.871284
-1.095623,20,118.043516
-0.42438,20,118.207991
-0.488718,20,118.367141
-4.752355,20,119.00671
-4.510173,20,119.166978
-10.487914,20,119.3211
-9.870787,20,119.468118
-0.742679,20,119.610405
-7.753606,20,119.759526
-8.463335,20,120.428438
-8.62047,20,120.578552
-0.525635,20,120.772487
-7.066719,20,120.923515
-0.303529,20,121.150399
-6.80934,20,121.278433
-2.233228,20,121.942017
-6.92391,20,122.077351
-0.561092,20,122.282749
-9.191267,20,122.451046
-4.747937,20,122.61348
-0.437755,20,122.77582
-0.27031,20,123.464418
-0.393511,20,123.613986
-1.878117,20,123.763478
-1.929936,20,123.906184
-2.612964,20,124.068131
-4.045433,20,124.235825
-1.922247,20,124.426467
-5.322737,20,125.047428
-0.318909,20,125.198159
-0.327712,20,125.412789
-0.460337,20,125.560365
-4.264248,20,125.691243
-0.678926,20,125.825055
-0.375128,20,126.463777
-8.99412,20,126.607092
-11.048777,20,126.749036
-3.914024,20,126.895432
-0.67451,20,127.057066
-0.43419,20,127.190549
-5.964938,20,127.814321
-8.474704,20,127.936403
-0.37562,20,128.096129
-0.495982,20,128.261657
-3.227153,20,128.407317
-1.950681,20,128.589855
-4.575317,20,129.224563
-0.588699,20,129.356966
-0.586085,20,129.50262
-3.986771,20,129.66368
-0.382934,20,129.817878
-1.289252,20,129.989302
-4.972486,20,130.123604
-6.328262,20,130.836158
-0.682609,20,131.008809
-2.055303,20,131.165294
-3.797797,20,131.306941
-0.902443,20,131.447043
-8.812423,20,131.603543
-0.294316,20,132.264295
-1.038178,20,132.414068
-9.870964,20,132.583507
-4.057277,20,132.752946
-2.91542,20,132.92141
-7.814609,20,133.102174
-0.920023,20,133.750612
-2.176992,20,133.88746
-1.174956,20,134.03213
-3.648071,20,134.189912
-2.62121,20,134.347587
-3.154915,20,134.507374
-0.695036,20,135.31193
-3.829081,20,135.480192
-5.400891,20,135.659704
-6.222365,20,135.814824
-0.685322,20,136.009846
-1.115656,20,136.172051
-4.544806,20,136.358226
-0.448331,20,137.051042
-2.321278,20,137.235721
-0.356992,20,137.424587
-1.386973,20,137.590307
-1.655202,20,137.778281
-5.052713,20,137.945484
-0.500647,20,138.660241
-10.333313,20,138.889465
-9.833452,20,139.054837
-0.770041,20,139.186947
-4.51275,20,139.357523
-5.962161,20,139.534166
-5.088237,20,140.191466
-8.229997,20,140.346628
-1.263474,20,140.506
-0.547768,20,140.651504
-0.502937,20,140.776956
-8.873804,20,140.921344
-2.029524,20,141.600327
-0.48417,20,141.772165
-1.484916,20,141.926165
-0.34435,20,142.085545
-0.434707,20,142.243321
-1.365095,20,142.400474
-2.026127,20,142.567569
-8.408563,20,143.319864
-2.081993,20,143.531115
-5.271163,20,143.791237
-0.241765,20,143.995713
-0.262229,20,144.159831
-1.995573,20,144.339352
-8.303025,20,145.16048
-4.666077,20,145.328693
-4.169239,20,145.488329
-3.255116,20,145.655978
-1.748796,20,145.839471
-3.485709,20,146.005038
-0.379045,20,146.766185
-0.68396,20,146.911634
-1.186525,20,147.107383
-0.815374,20,147.305648
-1.694702,20,147.463719
-7.87561,20,147.644682
-0.438498,20,148.294619
-0.491279,20,148.41823
-1.763164,20,148.566188
-1.619418,20,148.707411
-0.294195,20,148.866126
-6.450479,20,149.022427
-0.312474,20,149.199857
-3.614445,20,149.928745
-0.411784,20,150.078304
-0.386617,20,150.239537
-0.717061,20,150.422641
-0.259477,20,150.576286
-0.366673,20,150.721631
-9.2171,20,151.403055
-0.341529,20,151.54862
-2.401319,20,151.943971
-0.250584,20,152.125754
-0.213122,20,152.306594
-0.993819,20,152.505873
-4.996058,20,153.237763
-7.47093,20,153.399979
