#{"t_start": 1683905792.7172923, "env_id": "AcceleratedCart-v1"}
r,l,t
-5.178936,20,70.716737
-7.668036,20,70.864035
-1.572569,20,71.010816
-5.299343,20,71.178833
-11.004182,20,71.326389
-4.683797,20,71.467604
-3.089307,20,72.115288
-9.375284,20,72.24953
-13.023566,20,72.470135
-1.283401,20,72.643351
-5.752173,20,72.808453
-15.558211,20,72.972128
-10.557724,20,73.603437
-4.268879,20,73.743974
-2.007205,20,73.886746
-1.774065,20,74.033345
-1.519373,20,74.198163
-0.796563,20,74.35936
-6.412738,20,75.05239
-0.991228,20,75.189663
-6.523124,20,75.342193
-1.144248,20,75.483407
-2.151622,20,75.615429
-4.65944,20,75.774677
-3.338836,20,75.918046
-1.248842,20,76.506835
-0.834806,20,76.753261
-2.032401,20,76.898712
-6.816965,20,77.066902
-6.597825,20,77.208838
-1.378211,20,77.36425
-1.719595,20,77.983405
-1.314775,20,78.131982
-1.07931,20,78.260214
-10.646253,20,78.404617
-3.053337,20,78.533452
-1.111991,20,78.702161
-1.017492,20,79.364315
-1.907779,20,79.501859
-8.502834,20,79.65372
-11.666877,20,79.814807
-0.978316,20,79.97174
-2.958664,20,80.124696
-3.604273,20,80.782449
-0.685252,20,80.965267
-3.386803,20,81.142193
-1.345795,20,81.280825
-12.996263,20,81.405292
-1.068282,20,81.574079
-0.925142,20,81.742299
-3.280272,20,82.36917
-1.140426,20,82.51234
-11.048342,20,82.659339
-1.096775,20,82.817596
-8.015973,20,82.978892
-6.258595,20,83.159422
-11.891523,20,83.865803
-11.646513,20,84.006504
-11.93511,20,84.175079
-1.792108,20,84.342343
-1.513377,20,84.504888
-2.302884,20,84.681825
-7.792067,20,85.349796
-0.996275,20,85.493138
-10.553374,20,85.66547
-8.241377,20,85.839569
-13.436188,20,85.990598
-1.093455,20,86.163105
-1.350945,20,86.930416
-5.170693,20,87.088595
-14.051669,20,87.259691
-1.387447,20,87.433881
-4.299824,20,87.586051
-14.631355,20,87.747612
-2.481219,20,87.894318
-4.123973,20,88.500999
-1.497613,20,88.682848
-1.549258,20,88.867645
-1.633072,20,89.030398
-6.97505,20,89.224838
-3.706645,20,89.45308
-3.756881,20,90.218473
-2.938594,20,90.365355
-0.924713,20,90.548607
-0.687104,20,90.703217
-1.242242,20,90.866476
-4.248814,20,91.014084
-1.268545,20,91.752398
-1.275536,20,91.893559
-2.471832,20,92.059089
-1.968196,20,92.205596
-3.968539,20,92.369714
-4.374248,20,92.492212
-1.704453,20,93.196409
-0.945753,20,93.338984
-1.85337,20,93.483821
-0.937079,20,93.629502
-8.227735,20,93.766216
-2.711494,20,93.94139
-1.004465,20,94.147773
-0.811282,20,94.782662
-1.778639,20,94.939832
-3.684173,20,95.08722
-1.943801,20,95.240312
-2.718192,20,95.419056
-8.445409,20,95.572329
-1.248522,20,96.221678
-9.557727,20,96.381624
-1.15521,20,96.525245
-0.544397,20,96.684461
-9.014998,20,96.845342
-0.712587,20,97.028739
-12.149895,20,97.654946
-1.031962,20,97.796746
-7.877684,20,97.961072
-3.249173,20,98.085014
-0.720738,20,98.249276
-9.167888,20,98.400863
-7.48318,20,99.011664
-0.669877,20,99.14235
-13.746621,20,99.26628
-4.155679,20,99.484671
-4.933782,20,99.637808
-7.734054,20,99.80982
-12.279942,20,99.973275
-1.446487,20,100.633677
-5.725317,20,100.801043
-6.662938,20,100.959744
-2.535725,20,101.117091
-12.970701,20,101.259867
-1.498762,20,101.44262
-2.329306,20,102.103031
-0.77098,20,102.247672
-2.684217,20,102.388396
-12.323144,20,102.544932
-1.279776,20,102.723666
-2.699683,20,102.910742
-6.702135,20,103.551596
-8.03727,20,103.698041
-1.053718,20,103.85546
-5.227246,20,104.010768
-4.591404,20,104.160765
-1.354157,20,104.284775
-10.36941,20,104.970147
-1.512721,20,105.10839
-3.396948,20,105.323615
-1.08741,20,105.454012
-5.83009,20,105.598578
-3.578629,20,105.744094
-8.928151,20,105.892839
-1.357335,20,106.486802
-11.335837,20,106.630768
-0.727981,20,106.78426
-0.664643,20,106.911279
-1.09365,20,107.097334
-11.726174,20,107.315367
-4.707575,20,107.914606
-1.076146,20,108.054752
-1.005975,20,108.19658
-0.833397,20,108.327077
-0.706659,20,108.503016
-4.771683,20,108.670423
-5.764065,20,109.338738
-9.626312,20,109.463575
-7.120811,20,109.641385
-0.65248,20,109.790112
-0.831785,20,109.971529
-7.980316,20,110.160958
-10.964134,20,110.837072
-10.842935,20,110.990113
-0.578647,20,111.14779
-0.84221,20,111.323441
-0.784027,20,111.566211
-1.109246,20,111.731105
-0.731243,20,111.898029
-1.253821,20,112.635778
-0.410128,20,112.801277
-0.529012,20,112.95489
-0.432583,20,113.112476
-1.48515,20,113.270199
-4.604326,20,113.420411
-2.239649,20,114.094309
-4.603661,20,114.247563
-0.858813,20,114.406865
-4.847107,20,114.557212
-0.316756,20,114.747691
-5.962709,20,114.934014
-1.763496,20,115.697624
-1.079092,20,115.851459
-12.04419,20,116.017799
-4.189108,20,116.178993
-2.012927,20,116.346216
-1.606226,20,116.536669
-3.516089,20,117.2915
-6.865353,20,117.428643
-10.373396,20,117.602416
-0.96452,20,117.872056
-5.594947,20,118.044349
-5.800173,20,118.208924
-0.573263,20,118.367944
-0.758802,20,119.007551
-0.317427,20,119.167898
-1.274509,20,119.321923
-0.562814,20,119.468932
-1.486512,20,119.611321
-1.238997,20,119.760444
-9.171814,20,120.429263
-1.80318,20,120.579353
-0.53379,20,120.773318
-3.3653,20,120.924327
-9.191889,20,121.151202
-7.151484,20,121.27923
-0.48738,20,121.94294
-1.024037,20,122.078276
-6.587614,20,122.28353
-5.905133,20,122.451759
-0.474905,20,122.614282
-0.752896,20,122.776634
-2.484207,20,123.465328
-11.78225,20,123.614785
-1.174843,20,123.764395
-3.285906,20,123.907107
-3.086173,20,124.06895
-9.46659,20,124.236625
-0.337834,20,124.427299
-8.299083,20,125.048203
-7.858838,20,125.198994
-1.33338,20,125.413613
-0.721059,20,125.561284
-0.593599,20,125.692137
-2.558926,20,125.825781
-4.1752,20,126.464698
-0.368211,20,126.607875
-0.48973,20,126.749848
-0.866389,20,126.896243
-2.690347,20,127.057895
-3.064041,20,127.191453
-1.636152,20,127.815243
-0.769986,20,127.937304
-0.347757,20,128.096916
-1.17357,20,128.262477
-8.833783,20,128.408254
-0.548298,20,128.590562
-3.519783,20,129.225483
-4.923403,20,129.357906
-2.974843,20,129.503236
-5.146347,20,129.66451
-2.413715,20,129.818746
-1.332165,20,129.990093
-0.376139,20,130.124488
-1.156467,20,130.837007
-9.060543,20,131.009592
-2.51141,20,131.166203
-2.110032,20,131.30784
-0.526057,20,131.447983
-0.844006,20,131.604425
-6.862965,20,132.265206
-0.300247,20,132.414916
-0.327896,20,132.584197
-9.830133,20,132.753807
-2.653563,20,132.922212
-1.383774,20,133.102974
-0.282853,20,133.751536
-5.175475,20,133.888239
-1.656695,20,134.032961
-2.898869,20,134.190717
-7.847959,20,134.348417
-1.467895,20,134.508192
-0.556205,20,135.312795
-7.419746,20,135.481105
-7.690905,20,135.660626
-1.41781,20,135.815536
-7.431122,20,136.010618
-6.434852,20,136.172848
-2.074564,20,136.358972
-9.761232,20,137.051906
-0.337146,20,137.236623
-5.860776,20,137.425374
-0.52314,20,137.591109
-0.417442,20,137.779152
-10.007927,20,137.94626
-0.601723,20,138.661183
-1.059828,20,138.890219
-3.029997,20,139.055666
-6.085597,20,139.187788
-5.756426,20,139.358461
-4.842877,20,139.534943
-0.820326,20,140.192391
-1.920417,20,140.347558
-0.604564,20,140.506752
-9.403897,20,140.652376
-0.341757,20,140.777739
-2.206852,20,140.922275
-1.807541,20,141.600999
-0.386252,20,141.772955
-4.894877,20,141.927054
-8.821815,20,142.086412
-6.599702,20,142.244173
-4.804552,20,142.401157
-4.224294,20,142.568344
-1.424994,20,143.320563
-8.388445,20,143.531744
-7.470548,20,143.791967
-0.672338,20,143.996635
-8.149011,20,144.16072
-0.578481,20,144.340032
-2.032825,20,145.161406
-2.674629,20,145.329557
-2.455014,20,145.489046
-0.874259,20,145.656808
-0.307997,20,145.840233
-0.325703,20,146.005804
-5.07639,20,146.76711
-0.683318,20,146.912472
-1.961228,20,147.108152
-0.259066,20,147.306416
-2.041219,20,147.464519
-5.686088,20,147.64557
-5.928413,20,148.295542
-0.319492,20,148.419045
-0.297149,20,148.567033
-9.224002,20,148.708284
-9.750483,20,148.866968
-0.726025,20,149.023096
-5.159751,20,149.200648
-0.470011,20,149.929648
-4.727536,20,150.079154
-0.82656,20,150.24031
-2.541571,20,150.423487
-0.627973,20,150.577218
-3.484562,20,150.722492
-0.714133,20,151.40398
-0.887126,20,151.549417
-8.942525,20,151.94471
-0.189176,20,152.126484
-5.44522,20,152.307318
-5.597075,20,152.506573
-0.914805,20,153.238687
-2.524272,20,153.400772
-0.216365,20,153.573532
-1.744571,20,153.776043
-2.272681,20,153.965311
-0.557816,20,154.130704
-7.864408,20,154.800723
-0.219617,20,154.936996
-2.731014,20,155.078158
-5.458006,20,155.231094
-2.553952,20,155.405159
-0.307533,20,155.559855
-2.419045,20,155.704234
-1.707813,20,156.52293
-0.849065,20,156.703515
-0.27971,20,156.877939
-2.322303,20,157.070104
-0.289463,20,157.28177
-8.90548,20,157.510208
-1.413311,20,158.425712
-0.767759,20,158.585883
-1.945499,20,158.756948
-0.831836,20,158.929979
-1.001041,20,159.097557
-1.255908,20,159.248004
-1.538269,20,159.889934
-5.465131,20,160.04266
-5.094662,20,160.182719
-1.924499,20,160.350011
-4.102238,20,160.517589
-1.87533,20,160.674227
-0.541347,20,161.371793
-0.208797,20,161.502765
-0.308642,20,161.675313
-4.944075,20,161.834562
-8.694897,20,161.997183
-3.549542,20,162.154019
-3.604048,20,162.312599
-5.893609,20,163.029385
-1.346771,20,163.265759
-0.803644,20,163.439404
-0.324679,20,163.592116
-6.252686,20,163.763344
-8.04602,20,163.891362
-1.347819,20,164.551121
-1.93512,20,164.695116
-8.674181,20,164.865922
-7.212143,20,165.00844
-1.529405,20,165.186854
-6.727847,20,165.393587
-1.070118,20,166.05899
-0.266483,20,166.208624
-7.345806,20,166.371421
-0.439408,20,166.513113
-1.541147,20,166.707189
-7.122621,20,166.936073
-0.803775,20,167.612674
-0.957804,20,167.759556
-2.315315,20,167.914481
-0.230646,20,168.052078
-1.583678,20,168.218167
-5.621109,20,168.394218
-0.21743,20,168.617684
-2.044686,20,169.345092
-0.390099,20,169.548114
-0.310803,20,169.714256
-3.487739,20,169.882833
-2.823481,20,170.045413
-7.204422,20,170.206257
-8.261058,20,170.870446
-1.982843,20,171.005419
-3.445413,20,171.15356
-0.30384,20,171.282065
-3.058027,20,171.430264
-1.470534,20,171.556594
-0.314332,20,172.212665
-0.34142,20,172.348454
-3.415634,20,172.513792
-1.693148,20,172.699488
-1.634064,20,172.874716
-2.673845,20,173.041655
-1.090391,20,173.699652
-5.811554,20,173.858471
-0.23136,20,174.059524
-0.413464,20,174.238353
-0.423636,20,174.422073
-2.791809,20,174.582707
-2.046898,20,174.752557
-5.397934,20,175.487762
-2.136654,20,175.659571
-6.110111,20,175.83065
-5.448295,20,176.01625
-0.86669,20,176.264798
-0.239813,20,176.421523
-1.757035,20,177.075832
-1.608109,20,177.223846
-0.214056,20,177.384072
-0.184045,20,177.526805
-3.056231,20,177.672554
-0.252992,20,177.819556
-0.219927,20,178.508699
-9.257136,20,178.641818
-0.186861,20,178.807652
-8.023779,20,178.989402
-8.693021,20,179.171397
-7.369602,20,179.346899
-3.553307,20,180.035333
-0.935014,20,180.192883
-1.44449,20,180.373081
-2.712494,20,180.542989
-0.639691,20,180.705216
-6.627579,20,180.869526
-0.27521,20,181.026072
-6.059055,20,181.627884
-8.724401,20,181.767611
-0.227519,20,181.912566
-3.623147,20,182.051358
-9.050049,20,182.21034
-0.203181,20,182.376392
-3.190538,20,183.028662
-4.880731,20,183.154809
-1.065527,20,183.303363
-0.479696,20,183.445281
-0.241531,20,183.597662
-8.816198,20,183.816838
-5.385428,20,184.443002
-8.81319,20,184.570672
-1.852023,20,184.720099
-1.383391,20,184.854507
-1.051401,20,184.98692
-5.154558,20,185.132273
-7.556165,20,185.74694
-0.185097,20,185.857071
-9.256774,20,186.00175
-0.596261,20,186.131007
-1.142878,20,186.278497
-5.598447,20,186.428049
-3.262409,20,186.582086
-0.290217,20,187.347888
-7.970564,20,187.500442
-0.2298,20,187.655786
-7.42992,20,187.8101
-0.592138,20,187.97154
-1.964136,20,188.187387
-2.079853,20,188.898314
-1.641025,20,189.129933
-5.448787,20,189.273937
-0.271746,20,189.430472
-0.275199,20,189.582492
-5.488168,20,189.737597
-1.639412,20,190.435107
-0.544269,20,190.569882
-0.373191,20,190.712597
-6.71899,20,190.884113
-1.217777,20,191.04948
-4.442966,20,191.230667
-5.089445,20,191.977175
-0.353506,20,192.13336
-4.130617,20,192.280608
-3.666771,20,192.461877
-0.442887,20,192.622152
-1.098969,20,192.809625
-4.541276,20,192.972474
-0.432176,20,193.643451
-0.333487,20,193.876697
-1.120613,20,194.044199
-6.387505,20,194.189109
-2.974871,20,194.340446
-2.188953,20,194.481822
-2.152439,20,195.138761
-0.248736,20,195.284927
-1.084391,20,195.435718
-1.520634,20,195.600336
-4.667835,20,195.750254
-4.558373,20,195.888953
-2.979024,20,196.544808
-0.838451,20,196.731033
-2.174695,20,196.914475
-4.374286,20,197.109798
-8.270711,20,197.304429
-4.5218,20,197.490469
-1.389791,20,198.352013
-0.24148,20,198.576469
-0.196979,20,198.840132
-3.318175,20,199.036379
-0.231493,20,199.215078
-2.024806,20,199.38431
-7.758555,20,199.54318
-0.600193,20,200.248284
-0.45019,20,200.406088
-0.786953,20,200.573231
-2.619794,20,200.754279
-0.215236,20,200.923362
-0.926338,20,201.071171
-0.313128,20,201.70348
-0.328182,20,201.835837
-6.974454,20,202.010991
-2.75742,20,202.154478
-8.633218,20,202.383854
-2.01649,20,202.561135
-0.232924,20,203.283706
-6.041905,20,203.442328
-2.485427,20,203.609545
-5.799626,20,203.808998
-1.003744,20,204.031643
-8.71313,20,204.25496
-3.464944,20,205.344738
-7.086224,20,205.507509
-7.375026,20,205.766902
-0.385562,20,205.987448
-1.325225,20,206.19786
-7.74014,20,206.454078
-1.273257,20,206.609537
-5.688253,20,207.306192
-0.27981,20,207.500574
-0.224092,20,207.673909
-7.847448,20,207.850253
-6.234936,20,207.994848
-0.202004,20,208.149214
-1.509171,20,208.850598
-0.265036,20,209.070969
-1.131292,20,209.266116
-0.845537,20,209.482881
-0.679311,20,209.706456
-0.435949,20,209.869104
-3.902304,20,210.649896
-8.050458,20,210.773571
-3.449772,20,210.898942
-7.910379,20,211.03933
-0.24635,20,211.187144
-0.866645,20,211.361517
-0.432047,20,212.09829
-0.177951,20,212.239876
-3.767497,20,212.38927
-3.756616,20,212.534932
-8.753139,20,212.689003
-3.753266,20,212.84507
-7.054787,20,212.992364
-2.760581,20,213.636076
-1.123152,20,213.881891
-2.29588,20,214.051326
-1.419806,20,214.217758
-2.141238,20,214.372447
-0.335916,20,214.549247
-0.680568,20,215.305575
-0.206677,20,215.524829
-2.03833,20,215.68958
-2.638149,20,215.85929
-0.72945,20,216.022144
-1.948525,20,216.179168
-4.690455,20,216.883616
-6.646039,20,217.03372
-0.290188,20,217.205738
-0.313874,20,217.373509
-0.838762,20,217.533484
-0.744616,20,217.696837
-4.955381,20,218.337957
-0.277396,20,218.48484
-0.310072,20,218.639796
-7.632526,20,218.784854
-3.399277,20,218.928412
-2.481328,20,219.051572
-5.393026,20,219.229547
-4.425229,20,219.992891
-1.981896,20,220.127519
-0.704678,20,220.270654
-1.586309,20,220.430476
-1.431961,20,220.601562
-0.968667,20,220.761105
-0.292717,20,221.416122
-0.525943,20,221.562686
-1.511975,20,221.729878
-0.371671,20,221.92865
-7.022479,20,222.08554
-5.125825,20,222.247822
-2.198422,20,222.902351
-4.682685,20,223.02399
-1.077332,20,223.172523
-5.997742,20,223.313564
-6.432139,20,223.48729
-5.572708,20,223.628575
-0.298939,20,224.240026
-0.888513,20,224.354917
-0.926603,20,224.482668
-3.911256,20,224.612069
-4.570955,20,224.739729
-1.060218,20,224.897952
-0.241597,20,225.067565
-1.509832,20,225.796819
-1.248341,20,225.953006
-4.98291,20,226.097203
-2.030377,20,226.271683
-0.23376,20,226.422235
-0.205057,20,226.578284
-7.01349,20,227.269601
-0.196548,20,227.403619
-6.958402,20,227.573798
-0.467318,20,227.712509
-4.435084,20,227.901644
-0.175289,20,228.055234
-0.485693,20,228.687992
-4.308524,20,228.82066
-1.615511,20,228.985822
-1.705743,20,229.138724
-2.33525,20,229.277895
-7.636621,20,229.4217
-2.74863,20,230.062208
-2.080922,20,230.192695
-0.940289,20,230.334654
-1.671751,20,230.504651
-0.763849,20,230.660276
-6.098371,20,230.815754
-1.667362,20,230.978893
-3.720865,20,231.681376
-3.053841,20,231.82369
-8.024638,20,232.08636
-2.135551,20,232.253538
-3.546462,20,232.410257
-2.218368,20,232.548124
-7.561846,20,233.160114
-1.296083,20,233.298336
-0.208177,20,233.441253
-0.915695,20,233.601333
-1.926199,20,233.829837
-0.240956,20,233.979178
-0.781023,20,234.62372
-2.746799,20,234.758747
-0.717284,20,234.919967
-3.198239,20,235.066001
-0.516533,20,235.210364
-0.968918,20,235.353739
-0.290729,20,236.004695
-4.191505,20,236.170763
-6.715613,20,236.377123
-1.654915,20,236.56628
-6.283719,20,236.763225
-1.846038,20,236.953809
-7.729148,20,237.128139
-0.402085,20,237.923232
-1.299166,20,238.102267
-7.605629,20,238.278441
-0.493096,20,238.423345
-0.225042,20,238.622793
-0.222192,20,238.781144
-3.174605,20,239.403681
-0.246581,20,239.546453
-2.177072,20,239.67982
-4.939125,20,239.840582
-4.849128,20,240.024053
-0.45116,20,240.197109
-1.6295,20,240.977526
-3.55049,20,241.112707
-4.279199,20,241.309591
-0.523878,20,241.50581
-5.642498,20,241.652482
-7.297849,20,241.800646
-4.797499,20,242.481353
-0.413317,20,242.631781
-0.327441,20,242.784238
-6.196613,20,242.944861
-0.316864,20,243.100705
-5.00869,20,243.260719
-0.966169,20,243.428476
-1.086405,20,244.130881
-0.495091,20,244.276421
-0.777833,20,244.429322
-0.498766,20,244.571852
-3.784953,20,244.726168
-8.735235,20,244.864952
-0.281425,20,245.496773
-7.101222,20,245.620047
-9.148833,20,245.752609
-1.346252,20,245.890691
-0.314831,20,246.009516
-8.023643,20,246.172414
-2.137787,20,246.847471
-4.435299,20,246.993405
-0.268559,20,247.159142
-8.94704,20,247.318434
-0.263574,20,247.470367
-0.489155,20,247.644256
-0.251521,20,248.32344
-7.972904,20,248.471708
-9.20444,20,248.628312
-7.382074,20,248.768971
-0.330608,20,248.953167
-0.350005,20,249.126403
-2.66265,20,249.276215
-1.33068,20,250.050707
-0.232554,20,250.227752
-0.31976,20,250.387869
-0.289825,20,250.522841
-4.43494,20,250.676561
-0.547348,20,250.830516
-1.172312,20,251.510148
-0.739637,20,251.681258
-3.285826,20,251.857625
-1.699494,20,252.0453
-0.757499,20,252.255494
-0.440962,20,252.517951
-0.701417,20,253.263048
-0.236494,20,253.401375
-1.29695,20,253.564045
-0.606772,20,253.787013
-1.861459,20,254.040443
-1.909169,20,254.198803
-0.523728,20,254.889902
-3.0582,20,255.028378
-0.396805,20,255.177143
-6.175562,20,255.3283
-0.980144,20,255.491658
-1.588366,20,255.648057
-3.404628,20,255.847422
-4.012164,20,256.53658
-3.522936,20,256.698561
-2.1032,20,256.886726
-3.580765,20,257.057015
-0.246474,20,257.216842
-3.546967,20,257.389231
-7.61224,20,258.154785
-0.349049,20,258.298253
-8.831033,20,258.471311
-2.76518,20,258.674727
-4.227912,20,258.853646
-2.296011,20,259.014277
-7.030323,20,259.721138
-7.889485,20,259.854805
-2.504681,20,260.039454
-0.226061,20,260.200083
-0.221758,20,260.35921
-7.133323,20,260.515408
-6.517208,20,261.204683
-0.60887,20,261.324821
-1.219836,20,261.470273
-5.726659,20,261.613265
-1.136837,20,261.757389
-4.982384,20,261.908839
-4.911372,20,262.060955
-2.23601,20,262.777058
-1.6296,20,262.922377
-0.308871,20,263.0652
-4.583711,20,263.197983
-0.596542,20,263.330873
-0.454757,20,263.477189
-1.682891,20,264.20802
-0.262829,20,264.343612
-4.6941,20,264.471761
-6.162101,20,264.610966
-0.3252,20,264.761785
-0.818425,20,264.926227
-0.381692,20,265.532845
-8.732697,20,265.666455
-1.268065,20,265.797845
-0.309094,20,265.938118
-0.36908,20,266.089623
-1.484347,20,266.243337
-2.776641,20,266.960225
-0.666928,20,267.100899
