#{"t_start": 1684137781.4153252, "env_id": "AcceleratedCart-v1"}
r,l,t
-3.337324,50,60.090844
-13.843594,50,61.454766
-12.875385,50,61.620764
-9.234846,50,61.816371
-16.670058,50,63.149408
-6.284597,50,63.433395
-16.245749,50,64.761183
-2.176153,50,65.01599
-4.040502,50,65.231129
-2.845952,50,66.586249
-2.277025,50,66.801709
-7.593368,50,68.113386
-2.466646,50,68.280944
-8.263838,50,68.462914
-16.139961,50,69.855207
-17.773744,50,70.056558
-2.163369,50,71.445512
-5.157899,50,71.66737
-2.018765,50,71.869921
-10.088806,50,73.21849
-7.682164,50,73.416543
-2.119408,50,74.809658
-16.768979,50,75.014312
-3.236639,50,75.237824
-2.125765,50,76.544519
-5.902795,50,76.715021
-10.800145,50,78.045918
-4.401478,50,78.243009
-2.337616,50,78.443099
-12.856893,50,79.770102
-16.570105,50,79.993846
-2.427879,50,81.350509
-4.188646,50,81.524965
-2.038316,50,81.709755
-1.908212,50,83.082109
-4.161991,50,83.343636
-5.329845,50,84.730701
-6.366275,50,84.920534
-3.026368,50,85.103542
-4.587126,50,86.388095
-15.158574,50,86.657034
-17.079583,50,87.974078
-2.166654,50,88.144164
-1.979638,50,88.327627
-7.41019,50,89.622686
-2.015886,50,89.80965
-2.045534,50,91.085536
-3.409861,50,91.261223
-4.370285,50,91.441467
-8.434709,50,92.706946
-5.142509,50,92.911907
-2.167062,50,94.240318
-4.726315,50,94.41771
-15.679152,50,94.595512
-7.902438,50,95.892683
-2.816866,50,96.082492
-5.273759,50,97.389681
-15.785434,50,97.550323
-2.306998,50,97.733743
-2.406226,50,99.025937
-6.588857,50,99.234176
-2.892358,50,100.612216
-14.99744,50,100.893811
-5.345193,50,101.160261
-2.101852,50,102.628728
-2.234596,50,102.828993
-4.427285,50,104.173105
-1.966872,50,104.385916
-4.761957,50,104.680737
-10.248407,50,106.166938
-1.994601,50,106.377861
-4.336367,50,107.729769
-3.105291,50,107.937407
-2.5999,50,108.127468
-13.921351,50,109.488412
-2.365489,50,109.709602
-2.174427,50,111.110412
-4.641703,50,111.301516
-1.891279,50,111.510043
-19.495019,50,112.984491
-3.0556,50,113.179312
-11.920182,50,114.506717
-3.273561,50,114.688875
-6.736795,50,114.870687
-4.360513,50,116.212772
-14.245453,50,116.455975
-5.388742,50,117.877541
-8.897528,50,118.057422
-2.293903,50,118.262336
-3.651863,50,119.622235
-2.877619,50,119.798344
-2.028245,50,121.120615
-6.90152,50,121.347854
-4.082704,50,121.529691
-11.408152,50,122.842259
-6.875143,50,123.02362
-1.929118,50,124.347066
-1.821237,50,124.593117
-3.078842,50,124.894121
-12.850364,50,126.229544
-1.84389,50,126.416611
-3.19739,50,127.718938
-20.000081,50,127.949036
-13.174134,50,128.134755
-8.14679,50,129.453713
-16.9837,50,129.631015
-10.842628,50,130.951336
-2.634561,50,131.123886
-2.336826,50,131.337094
-12.341652,50,132.651002
-1.897218,50,132.835277
-2.260313,50,134.142869
-10.948061,50,134.319386
-2.0453,50,134.49303
-9.40728,50,135.826059
-7.188659,50,136.020248
-1.64903,50,137.315678
-9.03089,50,137.483042
-2.102192,50,137.681961
-10.98561,50,138.986458
-3.288147,50,139.187433
-4.229369,50,140.482885
-1.781153,50,140.692804
-2.137788,50,140.8644
-9.79576,50,142.178013
-13.617067,50,142.373396
-4.083862,50,143.650275
-1.88467,50,143.82404
-2.364285,50,144.032403
-1.83646,50,145.345323
-16.306669,50,145.527879
-9.895694,50,146.810703
-7.183248,50,146.987881
-2.439936,50,147.1794
-5.190342,50,148.480148
-3.584478,50,148.71169
-7.295407,50,150.114704
-1.808514,50,150.300193
-6.354686,50,150.494644
-3.947346,50,151.7543
-9.88864,50,152.023624
-1.557445,50,153.337528
-2.364249,50,153.497195
-11.441486,50,153.680621
-4.265118,50,155.049157
-9.665831,50,155.224835
-6.920346,50,156.553805
-3.634388,50,156.772922
-2.29931,50,156.969141
-1.752438,50,158.255525
-2.476716,50,158.450402
-1.592876,50,159.768808
-15.925114,50,159.991431
-4.991151,50,160.189193
-13.326958,50,161.485843
-2.545964,50,161.67289
-1.905433,50,162.924409
-10.112904,50,163.094099
-1.439882,50,163.290937
-2.962413,50,164.562123
-2.936784,50,164.739302
-1.627135,50,165.994067
-3.019076,50,166.170107
-1.6339,50,166.380754
-3.119541,50,167.625086
-1.513103,50,167.810892
-1.662094,50,169.102553
-2.302236,50,169.284199
-2.489388,50,169.476733
-3.686008,50,170.725895
-2.587588,50,170.939809
-11.376801,50,172.252757
-1.499953,50,172.447069
-14.777273,50,172.643126
-14.482064,50,173.912617
-8.462876,50,174.113479
-1.348799,50,175.475016
-1.688083,50,175.679573
-2.378625,50,175.945553
-1.479068,50,177.303949
-1.705208,50,177.529249
-2.065035,50,178.820054
-3.562128,50,179.083333
-2.571134,50,179.292074
-14.389391,50,180.60359
-15.689695,50,180.791254
-2.215685,50,182.128354
-2.880876,50,182.320271
-7.217801,50,182.558142
-14.544736,50,183.86262
-4.978937,50,184.056624
-1.790508,50,185.392202
-13.574082,50,185.570804
-14.408401,50,185.828575
-7.249422,50,187.12531
-10.531754,50,187.324652
-1.777703,50,188.662885
-4.261518,50,188.919508
-2.08529,50,189.103931
-4.880712,50,190.387199
-2.796089,50,190.622808
-1.87662,50,191.972676
-4.530219,50,192.192361
-5.359511,50,192.376104
-1.512779,50,193.75454
-15.477865,50,193.992293
-1.590403,50,195.475561
-3.206489,50,195.755005
-9.379709,50,195.99762
-1.5185,50,197.540178
-5.422769,50,197.750767
-4.629115,50,199.31015
-14.248503,50,199.569313
-3.473105,50,199.798236
-3.791688,50,201.207533
-2.823221,50,201.415343
-3.075633,50,202.861276
-1.92373,50,203.081034
-1.403695,50,203.283157
-1.456447,50,204.739414
-1.638541,50,204.928946
-1.575709,50,206.204439
-5.935484,50,206.37361
-6.80644,50,206.553322
-1.940156,50,207.901973
-1.407747,50,208.079659
-8.184483,50,209.41727
-2.819624,50,209.656055
-1.644344,50,209.877208
-2.337267,50,211.192043
-2.896293,50,211.387152
-1.386046,50,212.722445
-8.931567,50,213.005041
-2.376517,50,213.21803
-1.58418,50,214.55808
-1.380862,50,214.772641
-18.684815,50,216.055042
-2.629779,50,216.223013
-1.848321,50,216.504376
-16.475192,50,217.789564
-2.977649,50,217.979087
-1.352761,50,219.409185
-5.065217,50,219.582982
-1.721647,50,219.769112
-9.472164,50,221.079799
-4.032316,50,221.274478
-8.932517,50,222.536133
-5.118824,50,222.759112
-1.355424,50,222.946138
-1.472944,50,224.230969
-8.257361,50,224.42914
-13.459887,50,225.735054
-15.087447,50,226.004967
-16.747846,50,226.192376
-9.603115,50,227.449987
-1.608413,50,227.630192
-11.770063,50,228.962507
-2.455995,50,229.13182
-10.979506,50,229.341554
-7.589856,50,230.614331
-3.005555,50,230.784554
-1.797933,50,232.110534
-4.329722,50,232.280243
-2.448299,50,232.468561
-11.197588,50,233.725948
-14.866698,50,233.926779
-17.239049,50,235.206887
-2.45384,50,235.37155
-3.674553,50,235.565796
-5.165535,50,236.899678
-9.364369,50,237.088621
-12.045187,50,238.371921
-1.255751,50,238.54365
-12.35895,50,238.75171
-2.283517,50,240.009625
-4.677977,50,240.207239
-2.83259,50,241.484293
-1.176816,50,241.683079
-11.828641,50,241.848748
-3.638248,50,243.11915
-1.83509,50,243.322963
-1.412441,50,244.638221
-8.304748,50,244.826862
-8.275067,50,245.028771
-2.49499,50,246.303137
-7.232752,50,246.537727
-18.35006,50,247.779691
-1.373253,50,247.96894
-1.117839,50,248.17205
-1.987654,50,249.436991
-2.330819,50,249.645789
-5.267405,50,250.94481
-13.522071,50,251.104164
-1.89765,50,251.314022
-3.109333,50,252.632855
-6.311505,50,252.848282
-7.799895,50,254.126946
-0.998237,50,254.297903
-5.948038,50,254.490972
-14.172633,50,255.779346
-1.273306,50,255.976522
-1.103077,50,257.215814
-1.029758,50,257.3941
-17.828499,50,257.570892
-4.583628,50,258.907848
-7.364022,50,259.097131
-3.897896,50,260.334061
-12.506035,50,260.510067
-6.122064,50,260.682843
-1.316176,50,261.996882
-2.434455,50,262.169811
-13.379917,50,263.455553
-8.720324,50,263.622046
-2.435898,50,263.815898
-1.763349,50,0.107553
-1.696272,50,0.347849
-7.974,50,2.127449
-8.609271,50,2.387839
-1.14062,50,2.666431
-5.352599,50,4.230648
-0.915303,50,4.45861
-1.461675,50,5.92025
-10.241049,50,6.145129
-15.070461,50,6.401335
-4.369295,50,7.906204
-3.104736,50,8.143908
-5.175488,50,9.592442
-1.296387,50,9.812462
-1.298005,50,10.052898
-15.286461,50,11.560926
-5.632554,50,11.815995
-1.616207,50,13.273322
-1.766642,50,13.524244
-1.449034,50,13.77328
-2.123933,50,15.227241
-0.779841,50,15.446126
-1.021314,50,16.893578
-4.159125,50,17.101135
-12.596603,50,17.34725
-6.1348,50,18.769313
-17.35179,50,19.022613
-13.343391,50,20.459635
-6.09882,50,20.681596
-0.881529,50,20.916267
-2.517368,50,22.468786
-2.180109,50,22.685268
-4.589861,50,24.125257
-1.07026,50,24.368428
-1.140661,50,24.610382
-16.018699,50,26.047556
-4.481873,50,26.298677
-15.593006,50,27.703004
-13.688641,50,27.910972
-5.404702,50,28.175954
-10.441145,50,29.62128
-6.23843,50,29.870713
-16.238586,50,31.25939
-6.366643,50,31.494046
-0.809821,50,31.730529
-3.949228,50,33.249475
-3.077108,50,33.485571
-2.369978,50,35.137033
-2.380986,50,35.38926
-0.668423,50,35.652457
-2.547909,50,37.374366
-6.139846,50,37.63923
-4.135899,50,39.333765
-17.282036,50,39.573973
-1.13036,50,39.818004
-2.353086,50,41.440454
-2.156699,50,41.690596
-5.617387,50,43.321805
-0.959174,50,43.573514
-15.98227,50,43.832872
-4.088837,50,45.577287
-13.669453,50,45.805466
-4.837976,50,47.233877
-16.447835,50,47.456146
-7.277063,50,47.670512
-11.169345,50,49.099322
-8.071452,50,49.31822
-0.634298,50,50.761797
-6.075933,50,50.9758
-4.986393,50,51.186899
-0.737162,50,52.53628
-15.360746,50,52.838126
-9.908927,50,54.657844
-0.956884,50,54.860889
-6.101202,50,55.092801
-3.650428,50,56.794438
-6.294146,50,57.023279
-11.743201,50,58.550241
-12.382659,50,58.771635
-1.125075,50,58.983917
-5.522671,50,60.330689
-2.955501,50,60.581431
-1.905155,50,61.934267
-0.813921,50,62.200649
-17.609069,50,62.512379
-1.856569,50,63.844028
-1.488209,50,64.10681
-14.760845,50,65.536071
-13.290648,50,65.805283
-6.462825,50,66.053131
-0.745861,50,67.654617
-6.449721,50,67.897126
-16.602409,50,69.412732
-0.899962,50,69.633612
-2.283756,50,69.853571
-0.723366,50,71.378809
-0.884744,50,71.620753
-5.017833,50,73.061306
-15.266621,50,73.330085
-0.779912,50,73.591425
