#{"t_start": 1684137781.4171174, "env_id": "AcceleratedCart-v1"}
r,l,t
-90.367384,50,1.426625
-110.793105,50,1.621251
-5.483573,50,3.090092
-30.968613,50,3.304343
-100.773648,50,3.512761
-58.720086,50,4.907839
-23.139947,50,5.129771
-45.997237,50,6.541079
-2.794369,50,6.728272
-48.052329,50,6.941165
-4.077117,50,8.412982
-138.381364,50,8.621198
-8.633467,50,10.026311
-70.248479,50,10.323776
-32.297186,50,10.544105
-27.718982,50,11.9234
-9.830285,50,12.137614
-11.760588,50,13.545328
-36.249844,50,13.742232
-97.388819,50,13.952571
-37.927597,50,15.327528
-25.583621,50,15.539304
-64.64313,50,16.918369
-39.55005,50,17.10798
-21.157965,50,17.310214
-59.849895,50,18.747321
-27.433575,50,18.967132
-26.809363,50,20.313099
-32.988033,50,20.571833
-27.221675,50,20.783544
-24.626971,50,22.145365
-22.833336,50,22.36796
-11.392404,50,23.772876
-30.389986,50,23.97484
-9.115568,50,24.253209
-16.368675,50,25.618108
-41.303432,50,25.820942
-11.442025,50,27.214795
-8.388235,50,27.47662
-5.039597,50,27.711186
-8.933847,50,29.072721
-5.147902,50,29.30408
-6.390891,50,30.693759
-8.956983,50,30.892251
-15.313764,50,31.094538
-3.055173,50,32.482391
-11.669635,50,32.712108
-2.591349,50,34.119371
-3.266065,50,34.324886
-21.286439,50,34.532733
-4.131403,50,35.979953
-28.717183,50,36.208429
-13.466908,50,37.726132
-13.250475,50,37.917756
-7.01237,50,38.102008
-26.019604,50,39.44111
-7.768823,50,39.630454
-4.637286,50,40.982081
-2.856642,50,41.151519
-26.23196,50,41.421785
-2.720602,50,42.727486
-10.973862,50,42.955299
-3.036762,50,44.245519
-24.929576,50,44.416363
-23.196561,50,44.628306
-8.736406,50,45.927688
-24.1795,50,46.126872
-12.289779,50,47.508114
-2.613541,50,47.715393
-5.620278,50,47.938219
-17.311415,50,49.324638
-2.584548,50,49.566425
-11.286046,50,51.006896
-13.989815,50,51.210468
-3.266001,50,51.415308
-3.671142,50,52.846409
-14.085537,50,53.055715
-11.360458,50,54.585653
-4.457705,50,54.882171
-3.368145,50,55.174453
-14.098065,50,56.522852
-3.907631,50,56.726341
-22.226317,50,58.054929
-20.42785,50,58.242234
-15.989872,50,58.437249
-3.462215,50,59.880256
-2.532809,50,60.089259
-16.169046,50,61.453187
-4.454089,50,61.619289
-7.435272,50,61.814863
-8.303785,50,63.14785
-19.240434,50,63.431858
-1.979048,50,64.759927
-17.448608,50,65.014657
-14.486825,50,65.229573
-3.522424,50,66.584689
-16.850463,50,66.80019
-4.36121,50,68.111839
-4.235777,50,68.279437
-2.323871,50,68.46136
-3.409601,50,69.8537
-6.318732,50,70.055065
-2.794663,50,71.444172
-13.749687,50,71.66587
-3.563018,50,71.868451
-9.561938,50,73.217382
-11.149821,50,73.414987
-6.503983,50,74.80808
-3.893276,50,75.013065
-4.025363,50,75.236258
-2.160439,50,76.543031
-4.881512,50,76.713453
-17.67055,50,78.044351
-2.939476,50,78.241421
-5.265923,50,78.441489
-2.697195,50,79.768735
-6.423867,50,79.992439
-1.942816,50,81.348936
-9.463621,50,81.523535
-2.08674,50,81.708157
-7.729532,50,83.080668
-2.936437,50,83.342315
-15.921813,50,84.729155
-6.835965,50,84.919172
-17.205587,50,85.101994
-9.756865,50,86.386646
-2.469232,50,86.655817
-11.219941,50,87.972505
-15.19059,50,88.142652
-2.116713,50,88.326266
-4.499779,50,89.621109
-2.962967,50,89.808222
-18.311842,50,91.083991
-2.174243,50,91.259776
-8.549566,50,91.439971
-2.628454,50,92.705423
-2.605801,50,92.910468
-6.479048,50,94.23874
-12.467154,50,94.416197
-8.10399,50,94.593998
-2.859281,50,95.891098
-2.293114,50,96.080924
-3.553089,50,97.388107
-2.376109,50,97.548793
-2.597333,50,97.732274
-5.750419,50,99.024367
-2.090229,50,99.232674
-4.93575,50,100.610649
-5.989835,50,100.892653
-10.500811,50,101.158802
-2.754404,50,102.627196
-6.185227,50,102.827626
-5.210991,50,104.171529
-9.113059,50,104.384381
-12.026779,50,104.679673
-2.94408,50,106.165514
-3.478281,50,106.37633
-9.117404,50,107.728192
-2.365493,50,107.935815
-17.95261,50,108.125965
-2.820317,50,109.48685
-4.366845,50,109.708223
-3.334022,50,111.108868
-7.329742,50,111.300105
-2.585679,50,111.508511
-2.574684,50,112.982898
-14.311623,50,113.177917
-2.051118,50,114.505188
-17.231287,50,114.687267
-1.854576,50,114.869215
-14.417285,50,116.211361
-13.577275,50,116.454626
-2.027249,50,117.875978
-9.888145,50,118.055846
-9.809842,50,118.261036
-8.478302,50,119.620719
-1.885867,50,119.796843
-1.860656,50,121.119068
-3.24327,50,121.346442
-2.094131,50,121.528233
-2.980575,50,122.840796
-2.519027,50,123.022106
-10.165112,50,124.345547
-8.598287,50,124.591732
-1.915683,50,124.892749
-13.539034,50,126.228098
-8.708683,50,126.415185
-1.571744,50,127.717396
-2.928415,50,127.947616
-3.644822,50,128.133242
-3.116978,50,129.45213
-2.44804,50,129.62942
-6.425243,50,130.949766
-2.777176,50,131.122375
-13.355127,50,131.335638
-3.379764,50,132.649514
-2.87947,50,132.833891
-6.975979,50,134.141294
-8.244959,50,134.317846
-12.512052,50,134.491629
-1.789435,50,135.824586
-4.725603,50,136.018678
-3.620923,50,137.314109
-1.685581,50,137.481472
-3.036547,50,137.680356
-1.85865,50,138.985029
-13.895584,50,139.186028
-4.402767,50,140.481316
-4.370117,50,140.691292
-6.774437,50,140.862911
-20.885606,50,142.176544
-16.488809,50,142.371978
-1.887438,50,143.648694
-11.146201,50,143.822533
-10.594717,50,144.030809
-1.668671,50,145.343896
-8.673878,50,145.526274
-1.886568,50,146.809162
-3.996758,50,146.986471
-10.867438,50,147.178021
-16.173727,50,148.478657
-3.642494,50,148.710142
-3.451707,50,150.11314
-2.916921,50,150.298594
-10.431075,50,150.49319
-1.962596,50,151.752866
-1.724849,50,152.022213
-14.149072,50,153.335945
-13.769403,50,153.495638
-3.45406,50,153.679103
-1.733431,50,155.047569
-6.967565,50,155.223361
-2.950034,50,156.552262
-3.573113,50,156.771598
-3.125196,50,156.967674
-2.876777,50,158.254019
-2.435823,50,158.448886
-2.078818,50,159.767261
-11.477312,50,159.990009
-4.956711,50,160.187684
-1.427537,50,161.484373
-4.202741,50,161.671479
-3.389967,50,162.923052
-17.167089,50,163.09269
-1.442525,50,163.28943
-17.120089,50,164.560607
-4.892418,50,164.737726
-2.007841,50,165.992517
-5.138687,50,166.16866
-5.877019,50,166.379258
-1.964289,50,167.623514
-1.535862,50,167.809472
-2.454593,50,169.100976
-1.536482,50,169.283218
-1.678949,50,169.47534
-6.543276,50,170.724377
-15.831601,50,170.938399
-11.125023,50,172.251177
-8.404696,50,172.445651
-3.548476,50,172.641703
-3.253714,50,173.911126
-3.269962,50,174.112016
-1.387283,50,175.473444
-1.840624,50,175.678329
-6.447456,50,175.944194
-9.268116,50,177.30243
-2.866629,50,177.527862
-1.823447,50,178.818505
-13.101943,50,179.081851
-1.796114,50,179.290664
-1.714613,50,180.602037
-3.141377,50,180.789919
-1.956412,50,182.126815
-14.507184,50,182.318768
-2.841095,50,182.556674
-1.847833,50,183.861197
-3.450071,50,184.055234
-15.466957,50,185.390666
-3.816579,50,185.569371
-17.426409,50,185.827048
-1.545057,50,187.123814
-1.528284,50,187.323286
-1.601804,50,188.661312
-2.634003,50,188.918156
-4.565104,50,189.102463
-4.716857,50,190.385751
-10.071045,50,190.621215
-16.633939,50,191.971103
-1.664131,50,192.190898
-7.799907,50,192.37479
-3.587382,50,193.752971
-12.172622,50,193.991178
-13.513528,50,195.474143
-7.030246,50,195.753587
-2.503133,50,195.996083
-3.01407,50,197.538695
-4.34788,50,197.749376
-16.800615,50,199.308602
-1.576281,50,199.567843
-1.612689,50,199.796851
-18.548773,50,201.206652
-4.613741,50,201.413749
-7.813837,50,202.859702
-16.912423,50,203.079675
-1.833444,50,203.281564
-1.628012,50,204.737985
-2.075076,50,204.927571
-10.95748,50,206.202863
-7.220591,50,206.372048
-4.393003,50,206.551864
-7.722666,50,207.900549
-6.550603,50,208.078169
-10.631618,50,209.415696
-3.392495,50,209.654752
-3.973841,50,209.875902
-1.415803,50,211.19066
-13.943387,50,211.385638
-6.680957,50,212.72087
-17.589233,50,213.003649
-6.304134,50,213.216433
-2.188765,50,214.556501
-1.401402,50,214.771163
-6.38401,50,216.053494
-14.74759,50,216.221499
-12.733985,50,216.502848
-2.548193,50,217.788137
-2.39803,50,217.977559
-3.598797,50,219.407614
-1.505194,50,219.581523
-6.86732,50,219.767781
-12.901149,50,221.078361
-7.581297,50,221.272931
-1.679563,50,222.534579
-1.309252,50,222.757707
-18.135477,50,222.944567
-2.021523,50,224.229475
-1.516462,50,224.427663
-2.084602,50,225.733479
-15.398553,50,226.003456
-8.036501,50,226.190938
-5.822829,50,227.448471
-1.269023,50,227.628743
-1.332762,50,228.960997
-3.759306,50,229.130283
-9.147064,50,229.340037
-9.398042,50,230.612918
-4.527265,50,230.783144
-3.357823,50,232.108989
-11.823567,50,232.278741
-17.703092,50,232.467093
-1.3606,50,233.724475
-3.327144,50,233.925408
-1.332211,50,235.205333
-1.997334,50,235.370006
-7.555611,50,235.564336
-9.355869,50,236.898168
-5.775498,50,237.087126
-10.357338,50,238.370339
-2.503203,50,238.542082
-13.292424,50,238.750115
-9.814091,50,240.008167
-2.305367,50,240.20566
-14.484531,50,241.482715
-1.292484,50,241.681865
-14.290432,50,241.847244
-16.445231,50,243.117727
-2.925174,50,243.321535
-15.803207,50,244.636648
-6.213532,50,244.825317
-4.6179,50,245.027372
-7.554193,50,246.301558
-2.941796,50,246.5363
-8.788243,50,247.77814
-1.536426,50,247.967528
-1.309691,50,248.170475
-16.382045,50,249.435591
-12.711892,50,249.644398
-1.121698,50,250.943237
-11.655886,50,251.102622
-1.734738,50,251.312599
-0.898933,50,252.631322
-8.120544,50,252.846859
-12.721147,50,254.125397
-17.309083,50,254.296471
-8.862288,50,254.489549
-3.379777,50,255.777829
-4.372034,50,255.975117
-4.686409,50,257.214237
-4.356761,50,257.392612
-1.60958,50,257.569502
-15.157843,50,258.906462
-8.416885,50,259.095622
-3.734936,50,260.332682
-1.653953,50,260.50868
-0.891033,50,260.681417
-18.421049,50,261.995335
-7.25387,50,262.168372
-2.556816,50,263.454182
-2.037576,50,263.620601
-8.353839,50,263.814525
-6.981786,50,0.106856
-2.843924,50,0.346869
-12.966033,50,2.126327
-9.611281,50,2.386898
-7.673514,50,2.665554
-1.28054,50,4.229685
-3.693852,50,4.45753
-0.887101,50,5.919105
-8.034712,50,6.14422
-1.744773,50,6.400384
-0.9136,50,7.905235
-8.002249,50,8.142884
-0.974813,50,9.591341
-2.514167,50,9.811442
-0.818233,50,10.052065
-2.501804,50,11.560003
-1.674694,50,11.814925
-8.02259,50,13.272198
-8.133294,50,13.523394
-1.468741,50,13.772464
-1.058685,50,15.226069
-17.338895,50,15.445021
-14.131924,50,16.892423
-9.811988,50,17.099947
-1.394354,50,17.346164
-0.742045,50,18.768387
-0.941877,50,19.021632
-1.288053,50,20.458471
-1.858993,50,20.680703
-4.675472,50,20.91539
-1.364866,50,22.467642
-9.361927,50,22.684124
-7.095921,50,24.124101
-9.531488,50,24.367513
-15.237639,50,24.609239
-16.426434,50,26.046642
-10.675337,50,26.297631
-12.992736,50,27.701854
-1.742241,50,27.910159
-1.686806,50,28.175045
-0.640976,50,29.62055
-2.043142,50,29.869762
-5.044533,50,31.258298
-6.115177,50,31.49319
-1.38554,50,31.729431
